	alamat	judul	
16	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Kasus Edhy Prabowo, KPK Buka Peluang Dalami Keterlibatan Ngabalin	
17	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Pemerintah Minta Masyarakat Bijaksana Manfaatkan Libur Akhir Tahun	
18	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Gubernur Anies Positif Covid-19, Satgas Harap Masyarakat Sadar Penularan Virus Tak Pandang Status	
19	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Amnesty Diminta Tindak Lanjuti Usul RDPU dengan Komisi III soal Kasus Pelanggaran HAM	
20	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Pemerintah Tetapkan Libur Pengganti Idul Fitri Hanya Satu Hari	
21	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Jokowi Ungkap Penyebab Angka Kematian Covid-19 RI di Atas Dunia	
22	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Terima 20.000 Dollar AS dari Tommy Sumardi, Brigjen Prasetijo Sebut Uang Persahabatan	
23	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Satgas Covid-19 Minta Masyarakat Ajak Dua Orang Terdekat Patuhi Protokol Kesehatan	
24	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Jelang Pilkada, Satgas Minta Petugas TPS Dipastikan Bebas Covid-19	
25	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	UPDATE 1 Desember: Sebaran 5.092 Kasus Baru Covid-19, Tertinggi di DKI Jakarta	
26	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	UPDATE 1 Desember: 51.232 Spesimen Covid-19 Diperiksa dalam Sehari	
27	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Jokowi: Kalau Ada Peningkatan Covid-19 Sedikit Saja, Saya Peringatkan Secara Keras	
28	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Pemerintah Pangkas Libur Akhir Tahun 3 Hari, 28-30 Desember Tetap Masuk	
29	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	Pemerintah Larang Swasta Impor Vaksin Covid-19	
30	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=2	KPK Tahan Dua Tersangka Kasus Dugaan Korupsi di Bakamla	
31	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Dorong Keterbukaan Hasil Swab Test Rizieq Shihab, Moeldoko: Untuk Kepentingan Tracing	
32	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Menteri PAN RB Sebut Anggaran Pembubaran Lembaga Tak Besar	
33	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	30 Personel TNI AD dan Marinir Didatangkan dari Poso Bantu Buru Ali Kalora Cs	
34	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Kemenkes: Pemerintah Sedang Susun Skema Pembiayaan Vaksin Covid-19	
35	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Pembubaran 10 Lembaga Dilanjutkan dengan Integrasi Tugas dan Fungsi	
36	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	UPDATE 1 Desember: Ada 71.286 Suspek Terkait Covid-19	
37	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Satgas: Ketika Vaksin Covid-19 Diberikan, Tidak Serta-merta Bebas Tanpa Masker	
38	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Jokowi Minta Kementerian dan Lembaga Segera Belanjakan Anggaran 2021	
39	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	BPIP Sebut Teroris Anut Ideologi Kematian karena Tak Pernah Memikirkan Kehidupan	
40	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	UPDATE 1 Desember: Ada 72.015 Kasus Aktif Covid-19 di Indonesia 	
41	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	UPDATE 1 Desember: Tambah 4.361, Pasien Covid-19 Sembuh Jadi 454.879 Orang	
42	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Besok, Polda Metro Jaya Jadwalkan Pemeriksaan Manajer Keamanan Bandara Soetta dan Saksi Lain terkait Acara Rizieq Shihab	
43	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Bawaslu Minta 228 URL Dihapus karena Langgar Aturan Pilkada dan ITE 	
44	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Anggota Komisi III Usul Aktivis HAM Tragedi Semanggi I dan II Hadir dalam RDPU	
45	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=3	Satgas: Penggunaan Bahasa Daerah dalam Pembuatan Pedoman Perilaku Protokol Kesehatan Mudahkan Masyarakat	
46	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	UPDATE 1 Desember: Tambah 136, Total Pasien Meninggal akibat Covid-19 Kini 17.081 Orang	
47	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Moeldoko: Jokowi Punya Kunci Sendiri untuk Tentukan Calon Kapolri	
48	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	UPDATE: Bertambah 5.092, Kasus Covid-19 Indonesia Kini 543.975 Orang	
49	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Survei ICW: 25 Persen Penyandang Disabilitas di DKI Terima Bansos yang Tak Sesuai	
50	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Calon Anggota KY: Cara Soft Agar Hakim Tak Salah Gunakan Wewenang, Libatkan Keluarga	
51	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	1.796 Surat Desakan agar Jaksa Agung Tuntaskan Kasus Tragedi Semanggi	
52	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	48 Tahanan Bareskrim yang Positif Covid-19 Dinyatakan Sembuh	
53	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Soal Pengganti Edhy Prabowo, Moeldoko: Tunggu Saatnya	
54	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Puji Anies Baswedan hingga Said Aqil Siradj, Istana Minta Pejabat yang Positif Covid-19 Terbuka ke Publik	
55	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Luhut Targetkan UU Cipta Kerja Berlaku Februari 2021	
56	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Kepala BNPT: Satgas Tinombala Perluas Lokasi Pengejaran Kelompok Teroris MIT	
57	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Berkenalan dengan Chika dan Vika, Inovasi Layanan Digital dari BPJS Kesehatan	
58	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Pemerintah Luncurkan Pedoman Perubahan Perilaku Pencegahan Covid-19 dalam 77 Bahasa Daerah	
59	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Moeldoko Sebut Nasib Cuti dan Libur Akhir Tahun Diputuskan Sore Ini	
60	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=4	Gubernur dan Wagub DKI Positif Covid-19, Istana Belum Rilis Instruksi Khusus	
61	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Jokowi Ingatkan Satgas Covid-19 Jangan Kendor dan Tingkatkan Kewaspadaan	
62	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Calon Kapolri Diharapkan Tegas dan Tegakkan Hukum Berkeadilan Restoratif	
63	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Kemenkes Sebut Relawan Uji Klinis Vaksin Covid-19 Tak Alami Kendala yang Berarti	
64	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Pimpinan Komisi III: Rekam Jejak Calon Kapolri Harus Bagus	
65	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Jubir Sebut Ma'ruf Amin Tak Kontak Intens dengan Anies Baswedan di Munas MUI	
66	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Pasca-teror di Sigi, Pemerintah Diminta Evaluasi Satgas Tinombala	
67	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	PGI: Perlu Langkah Konkret Pemerintah dalam Pemberantasan Terorisme	
68	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	KSP Sebut Presiden Jokowi Segera Menunjuk Pengganti Edhy Prabowo	
69	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Profil Suharjito, Calon Besan Ketua MPR yang Jadi Tersangka Kasus Edhy Prabowo	
70	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Kemenkes Sebut Hasil Evaluasi Vaksin Bio Farma Tahap III Selesai Maret 2021	
71	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	LPSK Diminta Aktif Beri Perlindungan ke Keluarga Korban Teror di Sigi 	
72	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Libur Akhir Tahun Belum Diputuskan, KSP: Pembahasan Masih Berkembang	
73	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Doni Monardo: Kasus Covid-19 Indonesia Masih Lebih Baik dari Global, Tetap Waspada	
74	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	Gubernur Babel Minta Ditjen Perhubungan Laut Tetapkan Alur Pelayaran Pelabuhan Tanjung Batu	
75	https://indeks.kompas.com/?site=nasional&date=2020-12-1&page=5	KSP Klaim Transformasi Ekonomi di Papua Periode 2015-2019 Berjalan Baik	
76	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Profil Singkat 7 Calon Anggota Komisi Yudisial 	
77	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Saksi Sebut Jaksa Pinangki Biayai Rapid Test Teman-teman Kantornya	
78	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Menantu Nurhadi Gunakan Rekening Bawahan untuk Tampung Uang	
79	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Gantikan Luhut, Mentan Syahrul Jadi Menteri Kelautan dan Perikanan Ad Interim	
80	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Polri Nilai Deklarasi Benny Wenda Bentuk Provokasi dan Propaganda	
81	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	85 Pekerja Migran Indonesia di Taiwan Positif Covid-19, Kepala BP2MI: Masalah Serius	
82	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Dilaporkan Putri Kalla ke Polisi, Ferdinand Hutahaean: Saya Tak Pernah Serang Dia atau Keluarganya	
83	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Anggota KY Tanya Yanto Yunus soal Motivasi Jadi Hakim MA di Usia 30 Tahun	
84	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Ini 18 Nama Calon Anggota Ombudsman 2021-2026 yang Diserahkan Jokowi ke DPR	
85	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Diduga Ada Kekerasan, Amnesty Sebut Polisi Gunakan Tongkat Hingga Kayu Saat Amankan Unjuk Rasa UU Cipta Kerja	
86	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Putri Jusuf Kalla Laporkan Ferdinand Hutahaean dan Rudi S Kamri ke Bareskrim	
87	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Presiden Jokowi Terima 18 Nama Calon Anggota Ombudsman RI 	
88	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	BP2MI: Taiwan Hentikan Sementara Penempatan Pekerja Migran Indonesia	
89	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	Pakar Hukum Internasional: Klaim Benny Wenda Tak Berdasar	
90	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=1	KPK Geledah Rumah Dinas Edhy Prabowo di Widya Chandra	
91	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Dokter Ungkap Biaya Perawatan Jaksa Pinangki Capai Rp 100 Juta Per Tahun	
92	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Penyidik Dihalangi Saat Beri Surat Panggilan ke Rizieq Shihab, Polri Singgung soal Sanksi	
93	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Mendagri Minta Pemerintah Daerah Evaluasi APBD Tahun 2020	
94	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Satgas: Pemda Jadi Kunci Agar Testing Covid-19 Maksimal	
95	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	UPDATE: Sebaran 5.533 kasus Covid-19 di 32 Provinsi, DKI Catat 1.166 Kasus Baru	
96	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	KPK Akan Terapkan Pasal TPPU pada Kasus Nurhadi	
97	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	KPU: Petugas KPPS Pilkada 2020 Akan Pakai 3 Macam APD	
98	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	KPK Geledah Rumah Anggota DPRD Jabar Abdul Rozaq Muslim	
99	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Pemerintah Kembangkan Potensi Desa Wisata untuk Pemulihan Ekonomi	
100	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Saksi Sebut Jaksa Pinangki Beli Mobil BMW Setelah Menang Kasus	
101	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	KPU Ingatkan Pemilih Tak Buat Dokumentasi Saat di Bilik Suara	
102	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Mesir Hadapi Gelombang Kedua Covid-19, KBRI Kairo Salurkan 3.000 Paket Bantuan untuk WNI	
103	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Densus 88 Tangkap Terduga Teroris Kelompok JI di Palembang dan Riau	
104	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Satgas Ungkap Kendala Pengetesan Covid-19 di Indonesia	
105	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=2	Tak Masuk DPT, Pemilih Tetap Bisa Gunakan Hak Suara di Pilkada 2020 dengan Bawa E-KTP atau Suket	
106	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Pemerintah Minta Desa Penerima Dana Desa Lebih Aktif pada 2021	
107	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Pilkada Tanah Bumbu, Zairullah-Rusli Janji Kembalikan Aset Warga yang Dirampas Perusahaan 	
108	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	22 Prajurit TNI Tiba di Poso untuk Bantu Pencarian Ali Kalora dkk	
109	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE Covid-19: 58.245 Spesimen dari 41.861 orang Diperiksa dalam Sehari	
110	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE 2 Desember: Ada 71.074 Suspek Terkait Covid-19	
111	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE: 9 Bulan Pandemi, 507 Kabupaten/Kota Terpapar Covid-19	
112	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE Covid-19 di Sulteng, Sultra, Maluku, Malut, Papua, dan Papua Barat 2 Desember 2020	
113	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Ini 22 KPU Daerah yang Belum Distribusikan APD Menurut Ombudsman	
114	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Itagi: Vaksinasi Tak Perlu Buru-buru, Keamanan Paling Penting	
115	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE 2 Desember: Ada 73.429 Kasus Aktif Covid-19 di Indonesia	
116	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE: 9 Bulan Pandemi Covid-19 di Indonesia, Total Pasien Sembuh Kini 458.880	
117	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Ini Mekanisme Pemilihan Pilkada 2020 dengan Pasangan Calon Tunggal	
118	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	Amnesty: Ada 43 Insiden Kekerasan oleh Polisi dalam Aksi Penolakan UU Cipta Kerja	
119	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE: 9 Bulan Pandemi, Pasien Meninggal akibat Covid-19 Capai 17.199 Orang	
120	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=3	UPDATE: Tepat 9 Bulan Kasus Covid-19 RI Capai 549.508, Bertambah 5.533	
121	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Selidiki Peristiwa Penggerudukan Rumah Mahfud MD, Polisi Kumpulkan Data dan Minta Klarifikasi Beberapa Orang	
122	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	KPK Diminta Terapkan TPPU dalam Kasus Eks Sekretaris MA Nurhadi 	
123	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Hingga November, Satgas Ungkap Pemeriksaan Orang Terkait Covid-19 Belum Capai Target WHO	
124	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	BNPB Minta Kelompok Rentan Covid-19 di Pengungsian Erupsi Ile Lewotolok Dipisah	
125	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Kemenko PMK Sebut 642 Desa Belum Dapat BLT Dana Desa	
126	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Ini 7 Nama Calon Anggota Komisi Yudisial yang Lolos Uji Kelayakan dan Kepatutan 	
127	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Geledah 3 Lokasi, KPK Amankan Sejumlah Dokumen Terkait Kasus Dugaan Suap Ekspor Benih Lobster	
128	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Satgas: Positivity Rate Covid-19 Indonesia Turun, tetapi Masih di Atas Standar WHO	
129	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Hasil Investigasi Ombudsman Jelang Pilkada, 22 KPUD Belum Distribusikan APD	
130	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Cerita Adik Mahfud MD Saat Rumah Digeruduk Massa: Mencekam, Ibunda Ketakutan	
131	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Komisi III Loloskan 7 Calon Anggota Komisi Yudisial di Uji Kelayakan	
132	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	ICW Tagih Janji KPK Terapkan Pasal Perintangan Penyidikan dalam Kasus Nurhadi	
133	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	8 Perempuan Mendapat Penghargaan API Ke-7, Ini Harapan Menteri PPPA 	
134	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	Calon Hakim MA Jaka Mirdinata Dicecar soal Duplikasi Pendahuluan Makalah	
135	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=4	9 Bulan Pandemi, IDI Apresiasi Kinerja Doni Monardo	
136	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Potensi Kampanye Gelap, Bawaslu Diminta Perketat Pengawasan pada Masa Tenang	
137	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Kemendagri Harap Gubernur dan Wagub DKI Segera Pulih dari Covid-19	
138	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Jaga Rumah Orangtua Mahfud MD, Banser Minta Aspirasi Tak Pakai Cara Jalanan	
139	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	IDI: Masalah Kesehatan yang Utama, Jangan Dikipasi dengan Politik	
140	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Sosialisasi Moderasi Beragama, Pemerintah Fokus Dekati Tokoh Agama	
141	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Penyelenggara Pilkada Diminta Jamin Penerapan Protokol Kesehatan di TPS	
142	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Kemenpan RB Pastikan SDM Pemerintah Direncanakan Sesuai Kebutuhan	
143	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Anggota Kelompok MIT Tersisa 11 Orang, Polri Sebar Foto Ali Kalora dkk	
144	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Penuhi Kebutuhan Air Bersih di Tanah Bumbu, Anggota DPR Ini Gandeng Kementerian ESDM	
145	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Cegah Peningkatan Kasus Covid-19, Pemerintah Diminta Waspadai Euforia Pilkada dan Libur Akhir Tahun	
146	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Anggota DPR: Pemda dan Polri Harus Tegas Tegakkan Protokol Kesehatan	
147	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Kejar Kelompok Ali Kalora, Kapolri Perintahkan Kapolda Sulteng Berkantor di Poso	
148	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	Kasus Covid-19 Negara Lain Parah, Indonesia Diingatkan IDI Tetap Waspada	
149	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	9 Bulan Pandemi Covid-19, IDI Minta Pemerintah Perbanyak Tes	
150	https://indeks.kompas.com/?site=nasional&date=2020-12-2&page=5	IDAI Nilai Pembelajaran Tatap Muka Berisiko Tinggi Covid-19	
151	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Gugatan Busyro Muqoddas dkk Terkait Pilkada Disidangkan 10 Desember 2020	
152	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Papua Catat 1.755 Kasus Baru Covid-19, Satgas: Itu Akumulasi 	
153	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Satgas: 24 Orang Positif Covid-19 Setelah Kontak dengan Anies dan Riza Patria 	
154	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Soal 8 Sepeda yang Diamankan KPK, Edhy Prabowo: Saya Beli di Amerika, Tidak Terkait Kasus	
155	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Geledah 4 Lokasi, KPK Amankan Catatan Penerimaan Suap Wali Kota Cimahi	
156	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Bayi Lahir dengan Antibodi Covid-19, Ini Penjelasan Dokter	
157	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Ditahan KPK, Rizal Djalil: Tak Perlu Disesalkan, Mengalir Saja seperti Sungai Musi-Batanghari	
158	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Anggota DPRD DKI Minta Naik Gaji, PKB: Pertimbangkan Suasana Kebatinan Masyarakat	
159	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Tanggapi Kuasa Hukum Ustaz Maaher, Polri Klaim Telah Bekerja Sesuai Prosedur	
160	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Wakapolri: Siapa Pun yang Ikut Benny Wenda Kami Tindak Tegas	
161	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Kasus Covid-19 Terus Meningkat, Satgas Sebut Masyarakat Kian Abai Protokol Kesehatan	
162	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Eks Anggota BPK Rizal Djalil Ditahan KPK Terkait Kasus Suap Proyek SPAM	
163	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Pesan Penyintas: Terpapar Covid-19 Sungguh Menyakitkan	
164	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Sayangkan Rekor Kasus Covid-19, Satgas: Tak Bisa Ditoleransi	
165	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=1	Mendes PDTT Tegaskan UU Cipta Kerja Adalah Jawaban Kesulitan BUMDes	
166	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	OTT Bupati Banggai Laut, KPK Juga Tangkap Pihak Swasta	
167	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Ahli Epidemiologi: Ada 4 Indikator untuk Mengukur Keberhasilan Penanganan Pandemi	
168	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Penyidik Punya Waktu 1x24 Jam Tentukan Status Penahanan Ustaz Maaher	
169	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Wapres Pastikan Merger Bank Syariah Didukung SDM Mumpuni	
170	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Wapres Minta Pengusaha Sumbang Inisiatif Tangani Covid-19	
171	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Ida Fauziyah, Menteri Keempat yang Terkonfirmasi Positif Covid-19	
172	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Tiga Provinsi Catat Kasus Harian Covid-19 Lebih dari 1.000, Satgas: Ada Perbedaan Data dengan Pusat	
173	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Pasien Positif Covid-19 Tetap Dapat Memilih pada Pilkada, Ini Mekanismenya	
174	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	"Long Covid Mengintai ""Survivor"" Covid-19 Bergejala Sedang hingga Kritis"	
175	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Dorong Akslerasi Potensi, Pemerintah Tak Targetkan Nilai Kontribusi Merger Bank Syariah	
176	https://indeks.kompas.com/?site=nasional&date=2020-12-3&page=2	Menkes Terawan Dilaporkan ke Ombudsman karena Tak Respons Desakan Revisi PP tentang Tembakau	
