	alamat	judul	
36	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Polisi Belum Tetapkan Tersangka Kasus Kebakaran Gedung Kejagung	
37	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	LIPI: Penyelenggaraan Pilkada 2020 Berpotensi Timbulkan Pelanggaran Kemanusiaan	
38	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	UPDATE 1 Oktober: Pemerintah Telah Periksa 3.365.490 Spesimen Terkait Covid-19	
39	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Pemprov DKI Mengklaim Positivity Rate di DKI Turun Sepekan Terakhir	
40	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Akses Perjalanan Terbatas RI-Singapura Akan Dibuka, Menkumham Revisi Peraturan Larangan Masuk WNA	
41	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	UPDATE 1 Oktober: Saat Ini Ada 135.480 Suspek Terkait Covid-19	
42	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	UPDATE 1 Oktober: Ada 61.839 Kasus Aktif Covid-19 di Indonesia	
43	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Beda Ideologi dengan Partai Amien Rais, PAN: Kami Partai Nasionalis-Religius	
44	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Sri Mulyani Minta BPDPKS Bantu Petani Kelapa Sawit Mandiri Replanting dan Tingkatkan Produktivitas	
45	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=3	Soal Tuduhan Pelanggaran HAM di Papua, Mahfud: Vanuatu Mengada-ada	
46	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Tingkat Kesembuhan Pasien Covid-19 di RSD Wisma Atlet Meningkat Jadi 75 Persen	
47	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	UPDATE 1 Oktober: Tambah 3.540 Orang, Pasien Sembuh dari Covid-19 Kini 218.487	
48	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	UPDATE 1 Oktober: Tambah 116, Pasien Covid-19 Meninggal Jadi 10.856	
49	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	LIPI Rekomendasikan Pemerintah Tunda Pilkada 2020	
50	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Pukat UGM Nilai Cara Pandang MA terhadap Korupsi Berubah Setelah Artidjo Pensiun	
51	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Terkait Pengurangan Hukuman Koruptor, KY: Itu Independensi Hakim	
52	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	UPDATE: Kasus Covid-19 Indonesia Lewati 290.000, Ada 4.174 Kasus Baru	
53	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Persatuan Perawat Ajak Semua Pihak Lindungi Tenaga Kesehatan	
54	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Polisi Gelar Perkara dengan JPU soal Kasus Kebakaran Kejagung	
55	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Sambut Hari Lansia Internasional, Mari Lindungi Orangtua dari Covid-19 Lewat Imun Bahagia 	
56	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Terlibat Kasus Pencabulan Anak, Plt Bupati Buton Utara Diberhentikan Mendagri	
57	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Waketum: Amien Rais Tidak Lagi Jadi Bagian dari Keluarga Besar PAN	
58	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Sri Mulyani Sebut Hilirisasi Kelapa Sawit di Indonesia Belum Berkembang	
59	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Beri Bantuan Modal Kerja, Jokowi: Jangan Dipakai Beli Handphone	
60	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=4	Polisi Limpahkan Berkas Perkara Wakil Ketua DPRD Tegal ke JPU	
61	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	BMKG Ingatkan Dampak La Nina: Curah Hujan Tinggi hingga Potensi Bencana Banjir	
62	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Moeldoko Sebut Ada Kepentingan Tertentu dalam Isu Kebangkitan PKI	
63	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Wakil Ketua KPK: Makin Tinggi Tingkat Pendidikan, Makin Tinggi Perilaku Koruptifnya	
64	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Jubir Wapres Minta Polisi Ungkap Motif Pelaku Penyebaran Kolase Foto Ma'ruf Amin	
65	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Banyak Tenaga Kesehatan Terpapar Covid-19, PPNI: Keselamatan Mereka Prioritas Kita Semua	
66	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	"Soal Kolase Foto Wapres dengan ""Kakek Sugiono"", Wamenag Ingatkan Etika Pakai Medsos"	
67	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Intan Jaya Memanas dan Diduga Bupatinya Tak di Tempat, Ini Kata Mahfud MD	
68	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	4 Bapaslon Pilkada Tak Penuhi Syarat Jeda 5 Tahun Eks Narapidana	
69	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Pelayanan Puskesmas Menurun karena Covid-19, Ini Permintaan IDI ke Pemerintah	
70	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Pemerintah Bentuk Tim Investigasi Gabungan Kasus Penembakan Pendeta Yeremia	
71	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Ketua MPR Minta Pemerintah Pertimbangkan Bikin Perppu Pilkada	
72	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	KPK: Belum Ada Kesamaan Visi Aparat Penegak Hukum dalam Kasus Korupsi	
73	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Penjelasan Kejagung soal Isu Anak Buah Mantan JAM Dampingi Petugas Cleaning Service yang Diperiksa	
74	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Gatot Mengaku Dicopot karena Film G30S/PKI, Moeldoko: Itu Pendapat Subyektif	
75	https://indeks.kompas.com/?site=nasional&date=2020-10-1&page=5	Menteri Agama Fachrul Razi Sembuh dari Covid-19	
76	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Perseteruan Bawahan dan Atasan di Polres Blitar, Kompolnas: Perlu Dibangun Komunikasi	
77	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Menlu Minta Para Diplomat Borong Batik, Nilainya Tembus Rp 1,6 Miliar	
78	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Senator Asal Papua Harap TGPF Tak Hanya Dibentuk demi Redam Gejolak	
79	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Ini Cara Kemenlu Memperkenalkan Batik ke Dunia	
80	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Wakil Ketua KPK Akui Pandemi Covid-19 Hambat Penindakan KPK	
81	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	RS Diminta Terapkan Standar Pemerintah dalam Merawat Pasien Covid-19	
82	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Hari Batik Nasional, Menlu: Pengakuan UNESCO Diapresiasi, tapi...	
83	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Nadiem: Batik Bukan Sekadar Kain, Terkandung Makna Filosofis di Dalamnya	
84	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Pimpinan KPK Sebut Dua Pegawai Mundur karena Kondisi Politik dan Hukum	
85	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Menlu: Kita Harus Mampu Melestarikan dan Mengenalkan Batik pada Dunia	
86	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Bertemu Haedar Nashir, Moeldoko Dapat Masukan soal Perlindungan Nakes	
87	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Bersuara soal Atasan, Kasat Sabhara Polres Blitar Dinilai Patut Diapresiasi	
88	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Mahfud Bentuk TGPF Penembakan di Papua, Imparsial: Paling Penting Penghukuman Pelaku	
89	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Kapan Batasan Tarif Tes Swab Mandiri Mulai Berlaku?	
90	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=1	Klarifikasi Satgas: Pemerintah Tanggung Seluruh Biaya Pengobatan Covid-19	
91	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	TGPF Penembakan Pendeta Yeremia Diminta Publikasikan Hasil Investigasi	
92	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Soal Suntikan Rp 22 Triliun ke Jiwasraya, Indef: Kejahatan Berjemaah	
93	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Amnesty: Penduduk Tinggalkan Desa dengan Ketakutan Usai Penembakan Pendeta Yeremia	
94	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Komnas HAM Minta TGPF Kasus Penembakan Pendeta Yeremia Tak Memihak	
95	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Temuan Amnesty: Saksi Sebut Penembakan Pendeta Yeremia Diduga Dilakukan Anggota TNI	
96	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Pertamina Temui KPK, Minta Dukungan soal Permasalahan Strategis	
97	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	"Kemenkes: Acuan Harga Tertinggi Tes ""Swab"" Dievaluasi Secara Periodik"	
98	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Soal Penanganan Covid-19, Kebijakan Pemerintah Dinilai Tak Kompak	
99	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Komisioner Sebut Komnas HAM Sudah Selidiki Penembakan Pendeta Yeremia	
100	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Bawaslu: ASN yang Tak Netral di Pilkada 2020 Jumlahnya Sangat Besar	
101	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Wapres: Batik Merupakan Refleksi Keberagaman Budaya Indonesia	
102	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Ini Ancaman Pidana bagi Pengunggah Kolase Foto Wapres Maâ€™ruf Amin dan â€œKakek Sugionoâ€	
103	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Kemenkes Ungkap Dasar Penetapan Harga Tertinggi Tes Swab Rp 900.000	
104	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Harga Swab Test Rp 900.000, Faskes yang Tak Patuh Akan Dapat Teguran	
105	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=2	Cerita Tenaga Medis yang Kehilangan Rekan Sejawat karena Covid-19...	
106	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Terima Luhut dan Terawan, Wapres Bahas soal Kehalalan Vaksin Covid-19	
107	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Kasat Sabhara Polres Blitar Ditarik ke Polda Jatim, Ini Tujuannya...	
108	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Harga Tes Swab Tertinggi Rp 900.000, Dinkes Daerah Diminta Awasi Faskes	
109	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	"Pemerintah Tetapkan Harga Tertinggi Tes ""Swab"" Mandiri Rp 900.000"	
110	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Kasus Korupsi di Bakamla, Dirut PT CMIT Dituntut 7 Tahun Penjara	
111	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Bagir Manan: Pers Harus Mewakili Seluruh Rakyat Indonesia	
112	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	ICW: Sudah Rahasia Umum Pilkada Jadi Ajang Transaksi Kepentingan Cukong	
113	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Rawan Penyebaran Covid-19 dan Kecurangan, ICW Desak Pilkada Ditunda	
114	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Soal Remdesivir untuk Covid-19, Satgas: Tunggu BPOM dan Kemenkes	
115	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Mabes Polri: Kapolres Blitar Masih Bekerja 	
116	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Loyalis Amien Rais Klaim 50 Persen Kader PAN Akan Gabung Partai Ummat	
117	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Puan: Batik Kekayaan Bangsa, Harus Kita Banggakan	
118	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Anggota Satgas: Survei BPS, 17 Persen Masyarakat Indonesia Tak Percaya Covid-19	
119	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Ada Selisih Jumlah Penerima Bantuan Subsidi Upah, Sisa Anggaran Akan Diserahkan ke Kas Negara	
120	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=3	Lawan Virus Corona, Satgas Penanganan Covid-19 Gunakan Strategi Perang Sun Tzu	
121	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	DPR Terus Pantau Pelaksanaan Tahapan Pilkada di Tengah Pandemi	
122	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Mundur dari Polri, Kasat Sabhara Polres Blitar Harus Kantongi Izin Atasan	
123	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE: 4.317 Kasus Baru Covid-19 di 34 Provinsi, DKI Catat Penambahan Tertinggi	
124	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Plh Ketua KPU: Kami Khawatir Masih Ada Penyelenggara yang Terpapar Covid-19	
125	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Hari Batik Nasional, Jokowi Ajak Masyarakat Pakai Masker Batik	
126	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Optimalkan Strategi Perubahan Perilaku Protokol Kesehatan, BKKBN Usung 5 Konsep	
127	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Partai Ummat Besutan Amien Rais Dinilai Bakal Hadapi Persaingan Ketat	
128	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Tak Ada Komnas HAM di TGPF Penembakan Pendeta Yeremia, Ini Penjelasan Mahfud	
129	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE 2 Oktober: Pemerintah Telah Periksa 3.407.911 Spesimen Terkait Covid-19	
130	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE 2 Oktober: 135.348 Kasus Suspek Covid-19	
131	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Kerahkan Penyuluh KB Sosialisasikan Protokol Kesehatan, Berikut Strategi Perubahan Perilaku BKKBN	
132	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE 2 Oktober: Ada 63.187 Kasus Aktif Covid-19 di Indonesia	
133	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE 2 Oktober:  221.340 Pasien Sembuh dari Covid-19, Tambah 2.853	
134	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	UPDATE 2 Oktober: Tambah 116, Total Pasien Covid-19 Meninggal Capai 10.972	
135	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=4	Media Massa Diminta Terus Sampaikan Pentingnya Protokol Kesehatan	
136	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	UPDATE: Bertambah 4.317, Kasus Covid-19 di Indonesia Kini 295.499 	
137	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Kuasa Hukum Anas Urbaningrum Sebut Istilah Pengurangan Hukuman Tidak Tepat	
138	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Galakkan Protokol Kesehatan, Satgas Covid-19 Gandeng BKKBN sebagai Garda Terdepan	
139	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Wapres Minta Polri Konsisten Jaga Kedisiplinan Masyarakat soal Protokol Kesehatan	
140	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Mahfud Sebut DKI Juara 1 Penularan Covid-19 meski Tak Gelar Pilkada	
141	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Selain Kasus Penembakan Pendeta Yeremia, TGPF Akan Selidiki Tiga Kasus Ini...	
142	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Mahfud Beri Waktu Dua Minggu bagi TGPF Usut Kasus Penembakan Pendeta Yeremia	
143	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Wapres Harap Reformasi Birokrasi Polri Beri Pelayanan Publik Lebih Baik	
144	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Perpres Jokowi: PPPK Bergaji Setara PNS, Tertinggi Rp 6,78 Juta, Terendah Rp 1,7 Juta	
145	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Minta KY Dalami Tren Diskon Hukuman Koruptor di MA, Pakar: Masak Lembaga Pengawas Praduga Tak Bersalah	
146	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	TGPF Kasus Penembakan Pendeta di Papua Diisi BIN hingga Kompolnas, Ini Daftarnya	
147	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Rekam Jejak Amien Rais, 2 Kali Bikin Partai hingga Kalah Pilpres 2004	
148	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Mendagri Optimistis Kampanye Pilkada Aman dari Penyebaran Covid-19	
149	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Pengamat LIPI Nilai Terlalu Naif Jadikan Plt sebagai Alasan Pilkada Tetap Jalan	
150	https://indeks.kompas.com/?site=nasional&date=2020-10-2&page=5	Mahfud MD Bentuk TGPF Kasus Penembakan Pendeta Yeremia	
151	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	DPR dan Pemerintah Sepakat RUU Cipta Kerja Segera Disahkan di Rapat Paripurna	
152	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Fraksi PKS dan Demokrat Tolak RUU Cipta Kerja Dibawa ke Rapat Paripurna	
153	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Minta Menteri-menterinya Bekerja Lebih Baik, Jokowi: Semua Harus Terus Kita Perbaiki	
154	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Jokowi: Tidak Perlu Sok-sokan Me-lockdown Provinsi	
155	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Akan Aksi Mogok Nasional Tolak RUU Cipta Kerja, Organisasi Buruh Sampaikan 7 Alasan	
156	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Jokowi: Memprioritaskan Kesehatan Bukan Berarti Mengorbankan Ekonomi	
157	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Jokowi Klaim Penanganan Covid-19 di Indonesia Cukup Baik	
158	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	DPR-Pemerintah Gelar Rapat Malam Ini, Sepakati Pengesahan RUU Cipta Kerja	
159	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	7 Bulan Pandemi, IDI Umumkan 130 Dokter Meninggal Dunia akibat Covid-19	
160	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Soal Suntikan Anggaran PT Jiwasraya, KAMI: Sebaiknya Dialihkan untuk Penanganan Pandemi	
161	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Dalam RUU Cipta Kerja, Pesangon PHK Turun Jadi 25 Kali Upah	
162	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Menparekraf: Pemerintah Dahulukan Kampanye Protokol Kesehatan untuk Pariwisata di Masa Pandemi	
163	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Menparekraf Sebut Pelaksanaan Protokol Kesehatan sebagai Kunci Kebangkitan Pariwisata	
164	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Sebaran 4.007 Kasus Baru Covid-19 di 32 Provinsi, DKI Jakarta Catat 1.265	
165	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=1	Karisma Batik 2020, Ajang Pelaku UMKM Wujudkan Rasa Cinta akan Batik Indonesia	
166	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	UPDATE:  Bertambah 43.487, Total 3.451.398 Spesimen Diperiksa Terkait Covid-19	
167	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	UPDATE 3 Oktober: Ada 63.399 Kasus Aktif Covid-19 di Indonesia	
168	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Update 3 Oktober: Ada 139.099 Kasus Suspek Covid-19 di Indonesia	
169	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	[Update 3 Oktober]: Bertambah 3.712, Pasien Covid-19 yang Sembuh Jadi 225.052 Orang	
170	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	UPDATE 3 Oktober: Bertambah 83, Pasien Covid-19 Meninggal Kini 11.055 Orang	
171	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	UPDATE: Bertambah 4.007, Kasus Covid-19 Indonesia Mendekati 300.000	
172	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Ahli Kesehatan Ingatkan Masyarakat agar Tak Lupa Olahraga untuk Jaga Imunitas	
173	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Anggota DPR: Masih Banyak Pejabat Tidak Paham Protokol Covid-19	
174	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Gerindra Sebut Rachel Maryam Dirawat di RS, Pendarahan Setelah Melahirkan	
175	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Partai Demokrat Bentuk Satgas, Pastikan Calon Kepala Daerah Terapkan Protokol Kesehatan	
176	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Menghilangkan Stress Bisa Jadi Obat Paling Baik untuk Pasien Covid-19 	
177	https://indeks.kompas.com/?site=nasional&date=2020-10-3&page=2	Perppu Dinilai Mendesak untuk Atur Sanksi Pelanggaran Protokol Kesehatan dan Inovasi Pilkada	
