	alamat	judul	
15	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=1	Puan Maharani: Sudah Waktunya Pemerintah Ketatkan Protokol Covid-19, Kesehatan Lebih Penting!	neg
16	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Kemenkeu: Ketahanan Pangan Jadi Perhatian Penting Saat New Normal	net
17	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	LPSK Menolak Permohonan Perlindungan yang Diajukan Anita Kolopaking	x
18	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Wapres: Anggaran PEN 2021 Fokus untuk Pengadaan Vaksin Covid-19	pos
19	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Bentuk Panja, Komisi I dan Pemerintah Segera Bahas RUU Perlindungan Data Pribadi	x
20	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Dirjen Dukcapil: Masyarakat yang Sudah Rekam Data E-KTP tak Boleh Diberi Suket	x
21	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Din Syamsuddin: Pers Memiliki Tanggung Jawab Edukasi	x
22	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	70 Bapaslon Penuhi Syarat sebagai Calon Perseorangan Pilkada, Ini Rinciannya	x
23	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Termasuk Depok dan Bekasi, Ini 43 Daerah yang Naik Jadi Zona Merah	neg
24	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	LPSK Sebut Serangan Mapolsek Ciracas Masuk Kategori Teror	x
25	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Kapolri Perintahkan Polisi Siap Sedia Sukseskan Pilkada Serentak 2020	x
26	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Tantangan Kemerdekaan Pers di Tengah Demokrasi Masa Kini	x
27	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Satgas: Kasus Covid-19 Naik 32,9 Persen Sepekan Terakhir	neg
28	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Lewat Telepon, Jokowi dan Xi Jinping Bahas Kerja Sama Perjalanan Bisnis dan Kedinasan	x
29	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Kemendikbud Perpanjang Penyampaian Data Nomor Ponsel Pelajar	x
30	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=2	Pemerintah Siapkan Sanksi Pemblokiran Data ASN yang Tak Netral pada Pilkada 2020	x
31	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Perusakan di Ciracas akibat Hoaks, Perbaikan Literasi Anggota TNI-Polri Diperlukan	x
32	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Pejabat Kemenkes: Covid-19 seperti Fotokopi, Semakin Lama Gejalanya Makin Kurang	net
33	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Cegah Covid-19, Ahli Sarankan Masyarakat Pakai Alat Pelindung Wajah Saat Berwisata	pos
34	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Dukcapil Sebut Perekaman E-KTP Alami Pasang Surut Selama Pandemi	x
35	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Sindir Mumtaz Rais, Loyalis Amien: Belajar Dulu Jadi Politisi yang Matang	x
36	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Kasus Covid-19 Meningkat, Pengamat Sarankan Terapkan Lagi PSBB	neg
37	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Kejagung: Pinangki Tawari Djoko Tjandra Fatwa MA	x
38	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	UPDATE 1 September: Kasus Baru Covid-19 Tersebar di 32 Provinsi, Tertinggi di DKI Jakarta	neg
39	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Revisi UU MK Dinilai Tak Perkuat Kekuasaan Kehakiman	x
40	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Epidemiolog: Seharusnya Tempat Wisata Ditutup sampai Vaksin Covid-19 Ada	net
41	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	UPDATE 1 September: Kasus Suspek Covid-19 Tembus 80.675 Orang	neg
42	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	UPDATE 1 September: Total Ada 2.270.267 Spesimen Diperiksa Terkait Covid-19	pos
43	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	UPDATE 1 September: Tambah 88, Pasien Meninggal akibat Covid-19 Kini 7.505	neg
44	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Usia Minimum Hakim Konstitusi Naik Jadi 55 Tahun Dinilai Tak Jamin Integritas	x
45	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=3	Sertifikasi Halal Vaksin Covid-19 Diharapkan Simultan dengan Tahap Uji Klinis	net
46	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	UPDATE 1 September: Tambah 2.098, Pasien Covid-19 Sembuh Capai 128.057	pos
47	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	UPDATE: Kasus Covid-19 Indonesia Kini 177.571, Bertambah 2.775	neg
48	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Saran Ahli untuk Cegah Lonjakan Kasus Covid-19 Saat Libur Panjang	net
49	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Jokowi: Pemakaian Masker Kunci Tekan Kasus Covid-19 Sebelum Vaksinasi	net
50	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Jokowi Pastikan 20-30 Juta Vaksin Covid-19 Masuk RI Akhir Tahun	pos
51	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Pejabat Kemenkes Pentingkan Ekonomi Bergerak ketimbang PSBB 	neg
52	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Muncul Klaim Adly Fairuz Cucu Ma'ruf Amin, Ini Penjelasan Jubir Wapres	x
53	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	LPSK: Korban Penyerangan Mapolsek Ciracas Berhak Dapat Ganti Rugi	x
54	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Wapres: Kemiskinan Meningkat jika Ketahanan Pangan Tak Diperkuat	x
55	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Jaksa Pinangki Juga Dijerat Pasal Pencucian Uang	x
56	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Masa Jabatan 15 Tahun Hakim Konstitusi Dinilai Terlalu Panjang dan Rawan Korup	x
57	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	UPDATE: RSD Wisma Atlet Rawat 1.605 Pasien Positif Covid-19	net
58	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Seleksi Juru Bicara KPK, Tujuh Orang Lolos Seleksi Administrasi	x
59	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Epidemiolog: Jangan Buka Bioskop di Zona Merah Covid-19	pos
60	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=4	Belanja Masif APBN dan APBD, Strategi Jokowi Hindari Resesi	x
61	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Kejagung Sita BMW SUV X5 Milik Jaksa Pinangki	x
62	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	DPR Lantik Prasetyo Hadi untuk Gantikan Harry Poernomo dari Gerindra	x
63	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Jokowi Sebut Masyarakat Harus Merasa Aman agar Ekonomi Bergerak	x
64	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Jokowi: Hanya Ekonomi Papua dan Papua Barat yang Tumbuh Positif 	x
65	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Tok! DPR Sahkan RUU Mahkamah Konstitusi	x
66	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Kemenkes: Tak Perlu Terlalu Takut, yang Positif Covid-19 Belum Tentu Sakit	pos
67	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Ciptakan Ketahanan Pangan, Wapres: Pemerintah Tambah Luas Lahan Sawah	x
68	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Kurangi Ketergantungan Beras, Wapres Sebut Diversifikasi Pangan Perlu Digencarkan	x
69	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	PSHK: Revisi UU MK Jadi Hadiah bagi Hakim Konstitusi...	x
70	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Pelonggaran Kebijakan Dinilai Berpotensi Tingkatkan Kasus Covid-19	neg
71	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Antisipasi Krisis Pangan, Wapres: Optimalkan Lahan Pertanian	x
72	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Rapat Paripurna DPR Dihadiri 111 Anggota secara Fisik dan 280 Virtual	x
73	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Jokowi Sebut Vaksin Merah Putih Siap Diproduksi Pertengahan 2021	pos
74	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Saran Ahli, Bioskop Hanya Dibuka di Zona Kuning/Hijau dan KTP Pengunjung Diperiksa	pos
75	https://indeks.kompas.com/?site=nasional&date=2020-09-1&page=5	Paripurna HUT Ke-75 DPR, Anggota Fraksi PKB Interupsi soal Otsus Papua	x
76	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Kondisi Siswa Pilot Pesawat TNI AU yang Tergelincir di Madiun Membaik	x
77	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Menko PMK: Dokter Jangan Segan Sampaikan Kebutuhan ke Pemerintah	pos
78	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Kejagung Limpahkan Berkas Perkara Jaksa Pinangki ke JPU	x
79	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	104 Dokter Wafat Selama 6 Bulan Pandemi Covid-19, IDI Gelar Doa Bersama	neg
80	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Polri: Pinangki Dicecar 34 Pertanyaan, Minta Pemeriksaan Dihentikan	x
81	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Menko PMK: Pemerintah Telah Berupaya Keras Lindungi Dokter	pos
82	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Pilot Pesawat Tempur TNI AU yang Tergelincir di Madiun Meninggal	x
83	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	KPK Dititipi Tahanan Baru Kasus Jaksa Pinangki	x
84	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Kemenag Inisiasi Program Penceramah Bersertifikat untuk Semua Agama	x
85	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Mahfud Rapat Bersama KPK hingga Kejagung, Bahas Perpres Supervisi Kasus Korupsi	x
86	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Sejumlah Usulan Kemendagri soal Pilkada pada Masa Pandemi Covid-19 Diakomodasi KPU	pos
87	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Menristek: Vaksin dan Obat Tak Berarti Akhiri Pandemi Covid-19	neg
88	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Tersangka Baru Perkara Jaksa Pinangki Ditahan di Rutan KPK, Kejagung: Salah Satu Wujud Koordinasi	x
89	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Satgas Covid-19 Ingatkan Masyarakat Ekstra Hati-hati Saat Lakukan Aktivitas Ini	net
90	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=1	Menag Sebut Sikap Radikal ASN Dapat Muncul karena Ketidakadilan	x
91	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Menaker: 1,9 Juta Pekerja Telah Terima Subsidi Gaji	x
92	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Kemenhan Janji Cari Cara Tingkatkan Kesejahteraan TNI 	x
93	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	PAN Resmi Dukung Menantu Presiden Jokowi di Pilkada Medan	x
94	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Menristek: Belum Ada Bukti Mutasi Virus Corona D614G Lebih Ganas	pos
95	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Ini Dugaan Peran Tersangka Baru di Perkara Jaksa Pinangki	x
96	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	PDI-P Pastikan Kader Solid Dukung Eri-Armuji di Pilkada Surabaya	x
97	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Anggota Komisi III Minta Polri Usut Tuntas Kasus Dugaan Peretasan	x
98	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Kejagung Tetapkan Pengusaha Andi Irfan Jaya sebagai Tersangka Kasus Pinangki	x
99	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Sekjen PDI-P Yakin Eri Cahyadi-Armuji Akan Mendapat Kepercayaan dari Masyarakat Surabaya	x
100	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Cegah Paham Radikal, Menag Sarankan Kementerian Terapkan Jam Komandan	x
101	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Satgas Klaim Angka Kematian Turun meski Masih di Atas Dunia	pos
102	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Mendagri Tegur Bupati Wakatobi karena Kumpulkan Massa	x
103	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Megawati: Jangan Permainkan dan Bohongi Rakyat	x
104	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Anggota Komisi I Pertanyakan Yosi Project Pop Berkantor di Kemenkominfo	x
105	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=2	Satgas: Ada 5 Kelompok Penyumbang Kasus Covid-19 Tertinggi di DKI	net
106	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	KSP Sebut Fenomena Influencer Wajar Sepanjang Tak Langgar Hukum	x
107	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Jika Hanya Ada 1 Bakal Paslon, Masa Pendaftaran Peserta Pilkada Diperpanjang	x
108	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Megawati: Kenapa Ya, Rakyat di Sumbar Belum Suka PDI-P?	x
109	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Satgas Akui Positivity Rate Covid-19 Terus Naik, 3 Kali Lebih Tinggi dari Standar WHO	neg
110	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Enam Bulan Pandemi dan Prediksi Puncak Covid-19 yang Meleset	net
111	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	KPU Wajibkan Peserta Pilkada Bebas Virus Corona, Bagaimana dengan Calon yang Positif Covid-19?	net
112	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Megawati: Saya Pilih Jokowi dengan Hati Bersih, Tidak secara Pragmatis	x
113	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Menristek: Pengembangan Vaksin Merah Putih Sudah 40 Persen	pos
114	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Menpan RB Sebut ASN Terpapar Paham Radikal Akan Dicopot dari Jabatannya dan Dibina	x
115	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Kasus Covid-19 Masih Tinggi, Kinerja Satgas Dinilai Tak Optimal	neg
116	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	Ini 21 Pasangan Calon Usungan PDI-P di Pilkada 2020, Termasuk Pengganti Risma	x
117	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	UPDATE 2 September: Kasus Baru Covid-19 Tersebar 31 Provinsi, DKI Kembali Tembus 1.000 Kasus Harian	neg
118	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	UPDATE 2 September: Pasien Meninggal akibat Covid-19 Mencapai 7.616	neg
119	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	6 Bulan Wabah Covid-19, Total 2.301.268 Spesimen Sudah Diperiksa	pos
120	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=3	UPDATE: 6 Bulan Pandemi, 129.971 Pasien Covid-19 Dinyatakan Sembuh	pos
121	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	UPDATE 2 September: Kasus Suspek Covid-19 Tembus 81.757 Orang	neg
122	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	UPDATE: Tepat 6 Bulan, Kasus Covid-19 di Indonesia Capai 180.646	neg
123	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	KSP: Pemerintah Tak Punya Kapasitas dan Niat Bungkam Opini Kritis	x
124	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Wapres: Penerimaan Ekonomi Syariah Tergantung pada Pemahaman Masyarakat	x
125	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Arahan Kapolri, Tunda Semua Proses Hukum Peserta Pilkada 2020	x
126	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	"Menurut Satgas Covid-19, RS Rujukan Bisa ""Overload"" karena Hal Ini"	net
127	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Kode Inisiatif Nilai Revisi UU Jadikan MK sebagai Kaki Tangan Penguasa	x
128	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	PDI-P Resmi Usung Eri Cahyadi-Armuji di Pilkada Surabaya	x
129	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Saran Ahli, Pemerintah Segera Ubah Fokus ke Eliminasi Kasus Covid-19	net
130	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Menristek: Mutasi Virus Corona D614G Tak Ganggu Pengembangan Vaksin	pos
131	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Ombudsman Minta Polri Tingkatkan Responsivitas Kontak Layanan	x
132	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Kasus Covid-19 Naik Drastis Akhir Agustus, Satgas Akui Libur Panjang Jadi Pemicunya	neg
133	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	KSP Sebut Ada Buzzer yang Bekerja Sendiri di Luar Pemerintah	x
134	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Wamenhan: Bela Negara Harus Dijalankan Anak-anak hingga Orang Tua	x
135	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=4	Kasus Covid-19 Naik 32,9 Persen Pekan Terakhir Agustus, Satgas: Ini Mengagetkan 	neg
136	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Kapolri Rotasi Jabatan Sejumlah Pati dan Pamen di Polri	x
137	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Mahfud MD: Hukum di Indonesia Sering Dijadikan Industri	x
138	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	6 Bulan Covid-19, Anggota DPR Kritik Koordinasi Pusat-Daerah dan Anggaran yang Fokus di Perekonomian	neg
139	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Pekan Ini, Bareskrim Limpahkan Dua Berkas Kasus Djoko Tjandra ke JPU	x
140	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Mengenal Konsil Kedokteran Indonesia, Sumber Polemik Menkes dengan Asosiasi Kedokteran...	x
141	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	UPDATE 2 September: RSD Wisma Atlet Rawat 1.601 Pasien Positif Covid-19	net
142	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	"KPK Periksa Tersangka Kasus Korupsi PT DI, Konfirmasi Dugaan Penerimaan ""Cashback"""	x
143	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Kasus RTH Kota Bandung, KPK Panggil Wali Kota Bandung dan Wakil Bupati Sumedang	x
144	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	PDI-P Akan Umumkan Paslon Pilkada 2020 Gelombang Kelima, Termasuk Pilkada Surabaya	x
145	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Kompolnas Minta Propam Turut Usut Penembakan terhadap Adik Ipar Edo Kondologit	x
146	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	6 Bulan Wabah, Satgas: Kasus Covid-19 Naik, Angka Kematian Lewati Rata-rata Dunia	neg
147	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	100 Dokter Meninggal, Ketua MPR Minta Pemerintah Turun Tangan	neg
148	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	KPK Siap Ambil Alih Kasus Jaksa Pinangki jika Penuhi Syarat	x
149	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Jaksa Pinangki Diperiksa Bareskrim Hari Ini	x
150	https://indeks.kompas.com/?site=nasional&date=2020-09-2&page=5	Pandemi, Resesi, dan Nasib Jokowi	x
151	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Kuasa Hukum Sebut Djoko Tjandra Pinjam Uang Ipar untuk Diberikan ke Andi Irfan Jaya	
152	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Prediksi Pemerintah soal Covid-19 Meleset, Ahli Epidemiologi: Karena Respons Tak Terkoordinasi	
153	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	"Gugatan soal Asimilasi Napi Dicabut, Yasonna: Sudah Waktunya ""Move On"""	
154	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Kuasa Hukum Sebut Djoko Tjandra Kenal Andi Irfan Jaya	
155	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Kejagung Periksa Orang yang Kenalkan Jaksa Pinangki ke Djoko Tjandra	
156	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Polri: Keluarga Percayakan Investigasi Kasus Tewasnya Ipar Edo Kondologit ke Polisi	
157	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	"Bertemu Wapres, Prabowo Sebut 4 Negara Tertarik Investasi Program ""Food Estate"""	
158	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Soal Penerapan Ulang PSBB, Satgas Covid-19 Serahkan ke Pemda	
159	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Kepala Sekretariat Jelaskan Alokasi Anggaran KSP, Termasuk untuk Influencer	
160	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Satgas PEN: Realisasi Anggaran BLT Desa Baru Capai Rp 10 Triliun dari Rp 31,8 Triliun	
161	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	"Periksa Dirut PT PAL dalam Kasus PT DI, KPK Dalami Dugaan Penerimaan ""Cashback"""	
162	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Cegah Kerumunan, Warga Diimbau Pantau Pendaftaran Calon Pilkada dari Rumah	
163	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Tim Pendamping WP KPK Sebut Tak Ada Gelar Perkara Terkait OTT UNJ	
164	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Wapres Terima Prabowo Subianto, Bahas Proyek Lumbung Pangan	
165	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=1	Vaksin Covid-19 Siap Awal 2021, Erick Thohir: Tenaga Kesehatan Diprioritaskan	
166	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Satgas Covid-19 Minta Pemda Lain Tiru Penerapan Jam Malam Depok dan Bogor	
167	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Erick Thohir: Vaksinasi Covid-19 Diprioritaskan kepada 1,5 Juta Dokter dan Perawat	
168	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Ini 4 Provinsi yang Sumbang Kasus Covid-19 Terbanyak di Indonesia	
169	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Para Oknum Prajurit TNI Penyerang Polsek Ciracas Terancam Pasal Berlapis	
170	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Prada MI Belum Jadi Tersangka Penyerangan Polsek Ciracas, Ini Alasannya	
171	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Alih Status Jadi ASN, Sejumlah Pegawai KPK Ikuti Diklat di LAN	
172	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	KSP: Kami Tak Gunakan Buzzer, tetapi Influencer 	
173	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Menristek: Tak Perlu Panik Ada Mutasi Virus Corona, Tetap Waspada	
174	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Hakim Pengadilan Agama Kewalahan Hadapi 900 Perkara Cerai di Jakarta Timur	
175	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Satgas PEN Terus Upayakan Realisasi Anggaran Program Perlindungan Sosial 	
176	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	KPU Minta Tak Ada Iring-iringan, Pendaftaran Calon Hanya Dihadiri yang Berkepentingan	
177	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Pemerintah Akui Belum Berhasil Kendalikan Covid-19	
178	https://indeks.kompas.com/?site=nasional&date=2020-09-3&page=2	Wapres: Indonesia Maju atau Tidak Itu Tergantung Ketersediaan SDM Unggul	
