	alamat	judul	
84	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	Haris Azhar soal KPK Tangkap Nurhadi: Ini Menentukan Kualitas Penyidik seperti Novel Baswedan	x
85	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	KPK Diminta Tak Lupa Tangkap DPO Lain Terkait Kasus Suap Nurhadi	x
86	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	Jubir Pemerintah: Anak-anak Seharian di Rumah, tetapi Rentan Tertular Covid-19 dari Orang Dewasa	neg
87	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	Rabu Besok, 6 Tersangka Kasus Jiwasraya Jalani Sidang Perdana	x
88	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	Beda Klaim Menag Fachrul Razi dan Komisi VIII Soal Haji 2020	x
89	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	Kepala Bappenas: Penerapan New Normal Tak Perlu Dirumit-rumitkan 	pos
90	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=1	New Normal, Pelatihan Kartu Prakerja Dilakukan Tatap Muka	netral
91	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Anggota DPR Minta Menag Jelaskan Alasan Pembatalan Ibadah Haji 2020	x
92	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Jubir Pemerintah: Imunisasi Terus Jalan Selama Pandemi, tetapi Jangan Berkerumun	pos
93	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Ketakutan Publik akan Gelombang Kedua Covid-19 Dinilai Tak Sejalan dengan Perilaku	neg
94	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Penanganan Covid-19 di Jatim, Gugus Tugas Serahkan Bantuan Alkes dan Robot Disinfektan	pos
95	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Dugaan Malaadministrasi Evi Novida, Ombudsman Kecewa DKPP Tak Kooperatif	x
96	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Ombudsman Tutup Kasus Dugaan Malaadministrasi Pemecatan Komisioner KPU Evi Novida	x
97	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Tiba di Tanjung Priok, ABK Westerdam Jalani Pemeriksaan X-ray Tim Bea Cukai	x
98	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Sebaran 22 Pasien Meninggal Dunia akibat Covid-19, di Jawa Barat Tertinggi 	neg
99	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Berangkat dari Filipina, 679 ABK WNI Kapal Westerdam Tiba di Tanjung Priok	x
100	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	UPDATE 2 Juni: Sebaran 7.935 Pasien Covid-19 Sembuh di 34 Provinsi	pos
101	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	UPDATE 2 Juni: Covid-19 Tersebar di 23 Provinsi, Jatim Catat Kasus Baru Tertinggi	neg
102	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	"Pemerintah: ""New Normal"" Bukan Berarti Merasa Bebas Melakukan Apa Pun"	net
103	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	MUI Sudah Keluarkan Fatwa: Shalat Jumat Bergelombang Tak Diperbolehkan	x
104	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Komisioner KPK: Tak Ada Pihak yang Halangi Penangkapan Nurhadi	x
105	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=2	Kapolri Beri Kenaikan Pangkat Ke Polisi yang Lumpuhkan Pelaku Penyerangan Mapolsek di Kalsel  	x
106	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Mendes PDTT: Penerapan New Normal di Desa Harus Tetap Perhatikan Kearifan Lokal	netral
107	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Tangkap Nurhadi dan Menantunya, KPK Minta Buron Lain Menyerahkan Diri	x
108	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Hingga 2 Juni, Ada 48.023 ODP dan 13.213 PDP Covid-19 di Indonesia	netral
109	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	KPK Buka Peluang Jerat Nurhadi dengan Pasal Pencucian Uang	x
110	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	UPDATE 2 Juni: Tambah 22, Pasien Covid-19 Meninggal Jadi 1.663 Orang	neg
111	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Hingga 2 Juni, Pemerintah Periksa 342.466 Spesimen untuk Covid-19	netral
112	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Penyaluran BLT Dana Desa di 6 Provinsi Ini Belum Capai 50 Persen	x
113	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	UPDATE 2 Juni: Tambah 298, Pasien Covid-19 Sembuh Jadi 7.935 Orang	pos
114	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	SIM yang Masa Berlakunya Habis pada Maret-Mei 2020 Dapat Diperpanjang hingga 29 Juni	x
115	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Bamsoet Minta Kapasitas Tes Covid-19 di Lima Provinsi Ini Ditingkatkan	pos
116	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	KPK Akan Tindak Pihak-pihak yang Bantu Pelarian Nurhadi dan Menantunya	x
117	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	UPDATE 2 Juni: Bertambah 609, Kasus Covid-19 di Indonesia Jadi 27.549 	neg
118	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Menag Klaim Pembatalan Ibadah Haji Sudah Dikoordinasikan dengan DPR 	x
119	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Polri: Penyerang Mapolsek di Kalsel Bergerak Sendirian	x
120	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=3	Kronologi Penangkapan Nurhadi dan Menantunya	x
121	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Ketua Komisi III Minta Polda DIY Usut Intimidasi terhadap Panitia Diskusi UGM	x
122	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	KPK Tahan Eks Sekretaris MA, Nurhadi dan Menantunya	x
123	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Musim Kemarau, BNPB Minta Pemerintah Daerah Siap Siaga Karhutla 	x
124	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Anggota Komisi III: Kasus Teror Diskusi UGM Memalukan dan Memilukan	x
125	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Ketua Komisi VIII Protes Tak Dilibatkan soal Pembatalan Ibadah Haji, Ini Alasannya	x
126	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	KPU Tuntaskan Draf Aturan Teknis Pilkada Saat Pandemi	netral
127	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Haji 2020 Batal, Begini Cara Pengajuan Pengembalian Setoran Pelunasan Bipih	x
128	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	KPK Tangkap Nurhadi dan Menantunya, ICW Beri Empat Catatan	x
129	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Kemenlu Minta WNI di AS Jauhi Lokasi Unjuk Rasa	x
130	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Masuk Musim Kemarau, Masyarakat Diminta Waspadai Ketersediaan Air 	x
131	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Komisi III Minta Polri Serius dan Transparan Usut Teror terhadap Diskusi di UGM	x
132	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	KPK Tangkap Nurhadi, Novel Baswedan Dipuji Bambang Widjojanto 	x
133	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Pemberangkatan Haji Tahun Ini Batal, Menteri Agama Minta Masyarakat Ikhlas	x
134	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	Pemberangkatan Pembimbing Haji Daerah Turut Dibatalkan	x
135	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=4	"Ketua MPR Minta Pemerintah Tinjau Ulang Rencana Pemberlakuan ""New Normal"""	netral
136	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Komisi VIII Protes, Pembatalan Ibadah Haji 2020 Diputuskan Tanpa Persetujuan DPR	x
137	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	KBRI Sebut Seluruh WNI di AS dalam Kondisi Aman	x
138	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Waspadai Hoaks, Masyarakat Diimbau Cari Informasi di Media Mainstream	x
139	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	KPK Geledah 13 Rumah Sebelum Tangkap Nurhadi di Simprug	x
140	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Mahfud Pertanyakan Tap MPRS Nomor XXV/1966 Tak Masuk RUU Haluan Ideologi Pancasila	x
141	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	"Istana Minta Masyarakat Disiplin untuk Menuju ""New Normal"""	netral
142	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	KPU Pastikan Tahapan Pilkada 2020 Akan Dilanjutkan pada 15 Juni	x
143	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Menag: Calon Jemaah yang Sudah Lunasi Biaya Perjalanan Haji Akan Diberangkatkan 2021	x
144	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Media Massa Harus Berperan dalam Meredam Hoaks Terkait Covid-19	netral
145	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Penangkapan Eks Sekretaris MA Nurhadi, Prestasi KPK di Tengah Pandemi	pos
146	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Penangkapan Ruslan Buton, Anggota Komisi III Minta Polri Tak Sembarang Gunakan UU ITE	x
147	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	Pembatalan Ibadah Haji 2020 Berlaku bagi Seluruh WNI, Tanpa Terkecuali	x
148	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	UPDATE: 978 WNI Terkonfirmasi Positif Covid-19 di Luar Negeri	netral
149	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	KPK Buka Paksa Pintu Rumah Saat Tangkap Nurhadi dan Menantunya	x
150	https://indeks.kompas.com/?site=nasional&date=2020-06-2&page=5	UPDATE 2 Juni: Pasien Positif Covid-19 di RSD Wisma Atlet Berkurang 13, Jadi 608	pos
151	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Kasus Alih Fungsi Lahan, KPK Rampungkan Penyidikan Legal Manager PT Duta Palma	x
152	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Polemik Tahun Ajaran Baru, Ombudsman Ingatkan Pemerintah soal Kesenjangan Teknologi	x
153	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Mahfud Panggil KSAD, Kepala BIN, dan Ketua KPK, Ini yang Dibicarakan	x
154	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Sidang Kasus Jiwasraya Dilanjutkan Rabu Pekan Depan	x
155	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Presiden RI Divonis Bersalah soal Blokir Internet di Papua, Ini Kata Istana	x
156	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Komnas Perempuan: KDRT Meningkat Selama Pandemi Covid-19, Mayoritas Korban Bungkam	neg
157	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Komisi II dan Pemerintah Sepakat Tambah Anggaran untuk Pilkada 2020 	x
158	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Eks Dirut PTPN III Divonis 5 Tahun Penjara 	x
159	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Kemenlu: 361 Jemaah Tabligh di 13 Negara Telah Pulang ke Indonesia	x
160	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Ombudsman Temukan Manipulasi Data dan Pemotongan Nominal Bansos	x
161	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	KDRT Meningkat Selama Pandemi Covid-19, Peran Tokoh Agama Penting dalam Mencegahnya	net
162	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Kemenlu: Pria Bertato Indonesia yang Ikut Rusuh Saat Demo Terkait George Floyd Bukan WNI	x
163	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Dinyatakan Hakim Bersalah atas Pemblokiran Internet di Papua, Ini Kata Menkominfo 	x
164	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Ombudsman: Pemerintah Jangan Ragu Perbaiki Lagi Perpres Kenaikan Iuran BPJS Kesehatan	x
165	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=1	Kantongi 817 Aduan Bansos, Ombudsman Sarankan Pemerintah Evaluasi Kebijakan Covid-19	neg
166	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	ICW Sebut Praktik Korupsi di Perguruan Tinggi Bukan Hal Baru, Ini Modus-modusnya...	x
167	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Putusan Berkekuatan Hukum Tetap, KPK Segera Eksekusi Bupati Cianjur	x
168	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Mensos: Rakyat Berharap Besar pada Kemensos dalam Penanggulangan Covid-19	netral
169	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Imaji Harapan dan Ancaman di Masa Pandemi	x
170	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Kasus Jiwasraya, Benny Tjokro dan Heru Hidayat Juga Didakwa dengan Pasal Pencucian Uang	x
171	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Hadapi Pandemi, Masyarakat Diminta Perbanyak Konsumsi Sumber Vitamin Alami	netral
172	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Ombudsman: Dinsos Paling Banyak Dilaporkan Terkait Dampak Pandemi	neg
173	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Divonis Langgar Hukum soal Blokir Internet Papua, Ini Tanggapan Menkominfo	x
174	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Enam Terdakwa Kasus Jiwasraya Didakwa Rugikan Negara Rp 16,8 Triliun	x
175	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Ketua DPR Minta Perguruan Tinggi Gelar Kajian Ilmiah Menyongsong Tatanan Baru	x
176	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Kemenlu: Jumlah WNI Meninggal akibat Covid-19 di Saudi Bertambah 6 Orang	neg
177	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Yuri: Sebagian Besar Penderita Covid-19 Tak Punya Gejala Klinis Berat	pos
178	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	ICW Mempertanyakan Mengapa KPK Tak Menjerat Rektor UNJ	x
179	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	471 Pasien Sembuh dari Covid-19, Terbanyak di DKI Jakarta	pos
180	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=2	Pemerintah Diminta Siapkan Skenario Pemberangkatan Haji Tahun Depan	x
181	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Kemenlu: Tak Ada WNI yang Terdampak Demonstrasi di Hong Kong	x
182	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Kemenlu: Vietnam Usul KTT ASEAN 2020 Diadakan Face to Face	x
183	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	UPDATE Covid-19 3 Juni: Pemerintah Sudah Periksa 354.434 Spesimen dari 246.433 Orang	netral
184	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Jubir Pemerintah: Kita Tak Perlu Menunggu Datangnya Vaksin untuk Kembali Produktif	neg
185	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Ini Sebaran Pasien Covid-19 yang Meninggal, Jatim Tertinggi	neg
186	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Ancaman Pidana Menanti bagi Pemotong Bansos Covid-19	pos
187	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	UPDATE 3 Juni Covid-19 di Indonesia: ODP 48.153 dan PDP 13.285 Orang	netral
188	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Yurianto: Kita Harus Yakini, Sepulang dari Luar Rumah Pasti Berpotensi Membawa Virus	netral
189	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Sri Mulyani Akui Baru Sebagian Kecil Tenaga Medis yang Dapat Insentif	neg
190	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Mensos Juliari: Angka Kemiskinan Naik Jadi 13,22 Persen akibat Pandemi	neg
191	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Bansos Covid-19 Diperpanjang hingga Desember, tapi Nilainya Dipangkas	neg
192	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Sebaran 684 Kasus Baru Covid-19 di 23 Provinsi, Penambahan di Jatim Lampaui Jakarta	neg
193	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Marak Aksi Demonstrasi di AS, Kemenlu Imbau WNI Tak Keluar Rumah	x
194	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	Jubir Pemerintah: Belum Semua Kasus Covid-19 Bisa Terkonfirmasi	neg
195	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=3	UPDATE 3 Juni: Pasien Sembuh Covid-19 Jadi 8.406 Orang, Bertambah 471	pos
196	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=4	ICW Minta Polisi Informasikan Perkembangan Kasus OTT UNJ	x
197	https://indeks.kompas.com/?site=nasional&date=2020-06-3&page=4	Update 3 Juni: Tambah 35, Pasien Covid-19 Meninggal Jadi 1.698	neg
