	alamat	judul	
16	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Kapolri Harap Akselerasi Vaksinasi Covid-19 Bisa Berjalan Maksimal	net
17	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Lonjakan Kasus Covid-19, PMI: Kebutuhan Plasma Konvalesen Meningkat	net
18	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Kemenhub Akan Terbitkan Aturan Teknis Transportasi Selama PPKM Darurat	net
19	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Ini Aturan Selama PPKM Darurat, Satgas Covid-19 Minta Masyarakat Beraktivitas Bijak	net
20	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Pemerintah Resmi Serahkan Pengelolaan TMII ke BUMN Selama 25 Tahun	x
21	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Kasus Korupsi Asabri, Kejagung Periksa 2 Dirut Perusahaan Swasta	x
22	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	"Dua Menteri Hadiri Penghargaan Sinetron ""Ikatan Cinta"", Pengamat: Harusnya Fokus dengan Tugas, Tidak Diganggu Gimik"	net
23	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Menkes Sebut Jepang Akan Hibahkan 2,1 Juta Dosis AstraZeneca 	pos
24	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Anggotanya Tolak Karantina dan Hadiri Rapat Fisik, Fraksi PAN Tegur dan Minta Maaf	net
25	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Ini Kata Sekjen PAN Soal Anggota Fraksi yang Tolak Karantina	x
26	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Transmigrasi Jadi Solusi Pembangunan di Luar Jawa, Gus Menteri: Sejarah Telah Membuktikan	x
27	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Anggota DPR Menolak Karantina Sepulang dari Luar Negeri, Formappi: Memalukan, Mestinya Jadi Teladan	neg
28	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Pemerintah Diminta Pastikan PPKM Darurat Berjalan Efektif	net
29	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	UPDATE 1 Juli: Sebaran 504 Pasien Meninggal Dunia Akibat Covid-19, Jawa Tengah Paling Tinggi	neg
30	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=2	Sebut Pemulihan Ekonomi Sudah Terjadi, Luhut: Pengamat Jangan Bohongi Rakyat	x
31	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Epidemiolog Ingatkan Masyarakat Patuhi Aturan PPKM Darurat Jawa-Bali	net
32	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	"Puan Maharani dan ""Roso"" PDI Perjuangan"	x
33	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Jusuf Kalla: Penutupan Sementara Tempat Ibadah untuk Lindungi Kita Semua	pos
34	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Pemerintah Akui Tak Mudah Bisa Datangkan Vaksin Covid-19 dari Luar Negeri	net
35	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	RI Terima 998.400 Dosis Vaksin AstraZeneca Hibah dari Jepang	pos
36	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	PPKM Darurat Berlaku, Kemenag Segera Revisi Edaran Penyelenggaraan Idul Adha	pos
37	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Pemerintah Diminta Jaga Stok Obat dan Alat Kesehatan, Wakil Ketua DPR: Jangan Sampai Ada Kelangkaan	net
38	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	UPDATE: Ada 131.329 Suspek Terkait Covid-19	neg
39	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Wapres Minta ASN Jadi Pelopor Penerapan Protokol Kesehatan dan Vaksinasi Covid-19	net
40	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	UPDATE 1 Juli: 13.624.157 Orang Sudah Divaksin Covid-19 Dosis Kedua	pos
41	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	KPU Raih Opini Wajar Tanpa Pengecualian dari BPK atas Laporan Keuangan 2020	x
42	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	"PPKM Darurat, Menkes: ""Testing"" dan ""Tracing"" Ditingkatkan 3-4 Kali Lipat"	pos
43	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Jalin Kerja Sama dengan Kadin, Menteri PPPA Berharap Pemberdayaan Perempuan Makin Kuat	x
44	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Ini Beda Aturan antara PPKM Darurat dan PPKM Mikro di Berbagai Sektor	net
45	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=3	Semangat Tranparansi Berkeadilan Melalui Presisi oleh Kapolri Diharap Tak Hanya Slogan Kosong	x
46	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	HUT ke-75 Polri, Anggota DPR: Tegakkan Hukum secara Adil, Tidak Tebang Pilih	x
47	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	Beri Materi untuk Kader Golkar, Wakil Ketua KPK Tekankan soal Penerapan SIPP	x
48	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	Luhut Sebut Akan Ada Sanksi untuk Orang yang Tak Pakai Masker ke Luar Rumah	pos
49	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE 1 Juli: Sebaran 24.836 Kasus Baru Covid-19, Paling Tinggi DKI Jakarta	neg
50	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	504 Pasien Covid-19 Meninggal dalam Sehari, Terbanyak Selama Pandemi	neg
51	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	PPKM Darurat, Luhut: Bali Tak Mungkin Dibuka untuk Wisatawan Mancanegara	pos
52	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	Menko Luhut Sebut Berita Hoaks Terkait Pandemi Bisa Ditindak Sesuai Aturan Hukum	pos
53	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE: 155.191 Spesimen Diperiksa dalam Sehari, Positivity Rate Versi PCR 41,32 Persen	net
54	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE 1 Juli: Rekor 253.826 Kasus Aktif Covid-19, Tertinggi Selama Pandemi	neg
55	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE: Bertambah 504, Total Kasus Kematian akibat Covid-19 Kini 58.995	neg
56	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	Luhut Ingatkan Anies: PPKM Darurat Harus Ketat Betul di DKI Jakarta!	net
57	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE: Kasus Aktif Covid-19 di Indonesia Mencapai 253.826 Orang	neg
58	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	24.836 Kasus Covid-19 dalam Sehari, Rekor Tertinggi Selama Pandemi	neg
59	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	UPDATE: Bertambah 9.874, Pasien Sembuh dari Covid-19 Kini 1.890.287 Orang	pos
60	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=4	Mendagri: Lebih Baik Bersakit-sakit 3 Minggu daripada Berlandai-landai dan Kasus Covid-19 Tak Turun	pos
61	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Hari Bhayangkara, Kapolri Tinjau Vaksinasi 10.000 Pekerja Media di Bentara Budaya Jakarta	pos
62	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Kepala Daerah yang Tak Terapkan PPKM Darurat Bisa Kena Sanksi Pemberhentian Sementara	pos
63	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Luhut: Presiden Jokowi Juga Minta Masyarakat Kecil Tak Tambah Menderita	x
64	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	RUU PDP Masih Buntu, Pimpinan Panja: Sepertinya Tak Selesai Masa Sidang Ini	x
65	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	UPDATE: Tambah 24.836 Orang, Kasus Covid-19 Indonesia Kini 2.203.108	neg
66	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Ketua MPR Minta Penegakan Aturan PPKM Darurat Lebih Tegas dan Tak Tebang Pilih	pos
67	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	DPR dan Pemerintah Tak Capai Titik Temu Soal Otoritas Pengawas dalam RUU PDP	x
68	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Menkes: Pasien Covid-19 yang Masuk RS Harus yang Benar-benar Sakit	net
69	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Penyebab Rendahnya Laporan Kekerasan dan Pelecehan di Tempat Kerja Terkait Sumber Pendapatan	x
70	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	PPKM Darurat, Jokowi Minta Kemenkes Tingkatkan Kapasitas RS, Fasilitas Isolasi hingga Oksigen	pos
71	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Beri Kesempatan yang Luas untuk Posisi PPPK Guru, Pemerintah Gelar Seleksi Sebanyak 3 Kali	x
72	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Alasan Anggota DPR Guspardi Tolak Karantina Pulang dari Kirgistan: Saya Ingin Ikut Rapat Pansus	x
73	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Luhut Minta 90 Persen Produksi Oksigen untuk Kebutuhan Medis	pos
74	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Mendikbud: Kesejahteraan Guru Honorer merupakan Salah Satu PR Kita...	x
75	https://indeks.kompas.com/?site=nasional&date=2021-7-1&page=5	Enggan Karantina Setiba dari Luar Negeri, Anggota DPR Ini Kena Sentil Saat Rapat RUU Otsus Papua	net
76	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	KPK Berharap Pemerintah Kedepankan Transparansi dalam Penyaluran Bansos Tunai	x
77	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	KPK Dalami Proses Pembahasan Internal Perumda Sarana Jaya Terkait Pengadaan Lahan di Munjul	x
78	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Nasdem Gelar Vaksinasi Covid-19 Serentak di DKI, Ini Cara Daftarnya	pos
79	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	PP Muhammadiyah: Covid-19 Bukan Hasil Konspirasi, tetapi Nyata	net
80	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Kenangan Saat Ki Manteb Hadiahkan Wayang Kresna kepada Jokowi	x
81	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	PP Muhammadiyah Terbitkan Surat Edaran Terkait Pelaksanaan Ibadah Idul Adha	x
82	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Dilaporkan ke MKD karena Tak Jalani Karantina, Guspardi Gaus: Tidak Masalah, Itu Hak Mereka	x
83	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	PPKM Darurat, Korlantas Polri Siapkan 407 Titik Penyekatan dan Pengendalian Mobilitas	pos
84	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Tak Lakukan Karantina Setelah dari Luar Negeri, Anggota DPR Guspardi Gaus Minta Maaf	neg
85	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	BPOM Buka Lowongan CPNS 2021, Ini Formasinya	x
86	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	IDI Siapkan Nakes Tambahan untuk Penanganan Covid-19	pos
87	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Epidemiolog: Ivermectin Dianggap seperti Obat Dewa, Padahal Obat Keras	net
88	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Aturan Terbaru Perjalanan dalam Negeri: Sudah Divaksin hingga Wajib PCR atau Antigen	net
89	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	PPKM Darurat Jawa-Bali, Pelaku Perjalanan Jarak Jauh Wajib Tunjukkan Kartu Vaksinasi	net
90	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=1	Menag Ajak Tokoh Agama dan Pemimpin Rumah Ibadah Jadi Pelopor Pencegahan Covid-19	pos
91	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Menhub: Kapasitas Angkut KRL Jabodetabek Jadi 32 Persen selama PPKM Darurat	net
92	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Mengenang Mundardjito, Bapak Arkeologi Indonesia	x
93	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	KSAD Lapor LHKPN, Pengamat: Perlu Diapresiasi, tapi...	x
94	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Sekjen DPR: Anggota Dewan yang Baru Tiba dari Luar Negeri Diperbolehkan Karantina Mandiri	neg
95	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Epidemiolog: Ivermectin Obat Keras, tapi Dibagi-bagikan Kayak Permen oleh Pejabat	neg
96	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	PPKM Darurat, Kapolri Terbitkan Telegram Gelar Operasi Aman Nusa II Lanjutan	net
97	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Rakornas Kepegawaian, Kemenkumham Raih Dua Penghargaan dari BKN	x
98	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	KY Minta Pemerintah Perjelas Status Peradilan Saat PPKM Darurat	net
99	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Ketua BEM UI: Presiden Inkonsisten antara Pernyataan dan Kebijakan	x
100	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Sekjen DPR: Anggota DPR Tetap Harus Karantina meski ke Luar Negeri untuk Tugas Konstitusional	net
101	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Masih Ada Jadwal Rapat Fisik, DPR Akui Tak Bisa 100 Persen WFH Saat PPKM Darurat	net
102	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Bapak Arkeologi Indonesia Mundardjito Meninggal Dunia	x
103	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	BPOM: Ivermectin Obat Keras, Ada Efek Samping dan Harus Sesuai Resep Dokter	net
104	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Fadjroel: Bansos Tunai Rencananya Diberikan Selama PPKM Darurat	pos
105	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=2	Balas Surat Keberatan Pegawai, Pimpinan KPK Tolak Batalkan Berita Acara Tindak Lanjut Hasil TWK	x
106	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Sekjen: 187 Orang di Lingkungan DPR Terpapar Covid-19	neg
107	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Asops Kapolri: Aparat Tak Serta-merta Bubarkan Peribadahan Selama PPKM Darurat	net
108	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Sebaran 539 Kasus Kematian akibat Covid-19, Tertinggi di Jawa Tengah	neg
109	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Sebaran 25.830 Kasus Baru Covid-19, Tertinggi DKI dengan 9.399	neg
110	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Ketua Komisi III: Tindak Siapa Pun yang Naikkan Harga Oksigen Tak Wajar	pos
111	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE: 153.608 Spesimen Diperiksa dalam Sehari, Positivity Rate Versi PCR 43,79 Persen	net
112	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE 2 Juli: 13.465.499 Orang Sudah Disuntik Vaksin Covid-19 Dosis Kedua	pos
113	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Prihatin Banyak Kiai Wafat, Muhaimin Minta Pemerintah Gencarkan Vaksinasi Covid-19 di Pondok Pesantren	net
114	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Anggota DPR RI Sebut Masih Ada Guru Kurang Pemahaman tentang Covid-19 	neg
115	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	BPOM Tegaskan Pembuktian Ivermectin Obat Covid-19 Harus lewat Uji Klinik	net
116	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE: 539 Kasus Kematian akibat Covid-19, Tertinggi Selama Pandemi	neg
117	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE 2 Juli: Tercatat 267.539 Kasus Aktif Covid-19 di Indonesia	neg
118	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	Berkas Perkara Ketua BPA Bumiputera Nurhasanah Dilimpahkan ke PN Jaksel	x
119	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE 2 Juli: Kasus Sembuh Covid-19 Jadi 1.901.865, Tambah 11.578	pos
120	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=3	UPDATE 2 Juli: Ada 135.043 Suspek Terkait Covid-19 di Indonesia	neg
121	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	UPDATE: Rekor Penambahan 25.830 Kasus Covid-19 dalam Sehari	neg
122	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	UPDATE: Bertambah 539, Total Pasien Covid-19 Meninggal Kini 59.534 Orang	neg
123	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Sekjen PMI: Jadikan PPKM Darurat sebagai Gerakan, Bukan Kewajiban	net
124	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	UPDATE: Bertambah 25.830, Kasus Covid-19 di Indonesia Kini 2.228.938	neg
125	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Soal PPKM Darurat, Sekjen PMI: Waktunya Libur Politik, Waktunya Selamatkan Jiwa Manusia	net
126	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	KPK Perpanjang Penahanan Pegawai Ditjen Pajak Angin Prayitno Aji	x
127	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Panglima TNI Lantik Wahyoedho Indradjit Jadi Kababinkum	x
128	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Kasus Pengadaan Lahan di Munjul, KPK Perpanjang Penahanan Anja Runtuwene dan Tommy Adrian	x
129	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Restoran, Mal, hingga Transportasi yang Langgar PPKM Darurat Dapat Dikenai Sanksi Penutupan	pos
130	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	53.000 Personel TNI-Polri Disiagakan Amankan PPKM Darurat	pos
131	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Menteri PAN-RB Terbitkan Aturan Sistem Kerja ASN Saat PPKM Darurat, Sektor Non-esensial 100 Persen WFH	net
132	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Kemenag Akan Keluarkan Aturan Ibadah Saat Idul Adha, Takbir dan Shalat Id di Rumah	x
133	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Pandemi di Indonesia Memburuk, Anggota DPR: Negara Lain Vaksin Besar-Besaran, Kita Masih Sangat Sedikit	net
134	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Karyawan Bisa Melapor jika Dipaksa Masuk Kantor Saat PPKM Darurat	pos
135	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=4	Kasus Pengadaan Lahan di Munjul, KPK Dalami Kedekatan Yoory dengan Pihak di PT Adonara Propertindo	x
136	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Epidemiolog Sebut PPKM Darurat adalah Keputusan yang Tepat Tangani Pandemi Covid-19	pos
137	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Epidemiolog Dorong Adanya Sanksi bagi Pelanggar PPKM Darurat	net
138	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	PPKM Darurat, Pemerintah Diminta Tetap Perhatikan Masyarakat Kecil Terdampak	net
139	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Mensos Akan Evaluasi Penggunaan Bansos Tunai Selama PPKM Darurat	net
140	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Tolak Karantina, Anggota DPR Guspardi Gaus Terancam Sanksi Pidana	net
141	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	BPOM Pastikan Vaksin Moderna Aman untuk Penderita Komorbid	pos
142	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Inmendagri Nomor 15/2021: Penyaluran Bansos Harus Dipercepat	x
143	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Stok PMI Hanya 109, PMI Butuh Plasma Konvalesen hingga 3.000 Kantong	neg
144	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Kementerian PPPA: Masih Banyak Perempuan Korban Kekerasan dan Pelecehan yang Disalahkan	x
145	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Dugaan Korupsi Pengadaan Lahan di Munjul, KPK Periksa Eks Senior Manajer Divisi Usaha Perumda Pembangunan Sarana Jaya	x
146	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	POGI Sebut Vaksinasi Covid-19 untuk Ibu Hamil Beri Kekebalan pada Janin	pos
147	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	MUI: Ulama dan Pengurus Masjid Bisa Anjurkan Umat Islam Ibadah di Rumah	x
148	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Kemendagri Bolehkan Kepala Daerah Susun Aturan Lebih Spesifik Soal PPKM Darurat	net
149	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	Luhut Sebut Lonjakan Kasus Covid-19 Tak Terprediksi, Epidemiolog: Yang Kasih Informasi ke Beliau Siapa?	net
150	https://indeks.kompas.com/?site=nasional&date=2021-7-2&page=5	IDI Tegaskan Tak Bisa Asal Libatkan Mahasiswa Kedokteran Tangani Pasien Covid-19	net
151	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Luhut: Kita Urus Oksigen Sudah Pusing, Jangan Ditambah Persoalan Lain	net
152	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Ketua DPP Nasdem dan Eks Direktur Walhi Emmy Hafild Meninggal	x
153	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Voxpol Center: Prabowo Unggul Saat Dijadikan Capres pada Simulasi Pilpres	x
154	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Kasus Baru Covid-19 Hampir 28.000, Jubir Menko Luhut: Kita Sedang Tak Baik-baik Saja	neg
155	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Pemerintah Tegaskan Lipatgandakan Harga dan Penimbun Obat Bisa Disanksi	pos
156	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Survei Voxpol: 73,7 Persen Responden Tolak Wacana Jabatan Presiden 3 Periode	x
157	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	"Luhut Minta Kabareskrim Tindak Oknum yang ""Mainkan"" Harga Obat"	pos
158	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Survei Voxpol: Elektabilitas Gerindra Tertinggi, Disusul PDI-P dan PKS	x
159	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Pemerintah Ingatkan Sanksi bagi Aparat yang Langgar PPKM Darurat	net
160	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	PPKM Darurat, Mobilitas Warga Akan Dimonitor lewat Provider Telekomunikasi	neg
161	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	PPKM Darurat, Pemerintah Jamin Suplai dan Stok Bahan Pokok di Jawa-Bali Aman	pos
162	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Tidak Dibawa Pulang, Rachmawati Soekarnoputri Langsung Dimakamkan di TPU Karet Bivak	x
163	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Jokowi: Saya dan Keluarga Berdukacita atas Berpulangnya Ibu Rachmawati	x
164	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	Jubir Menko Marves: PPKM Darurat Hari Pertama Lancar dan Tertib	pos
165	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=1	UPDATE 3 Juli: 13,92 Juta Orang Sudah Divaksinasi Covid-19 Dosis Kedua	pos
166	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=2	Survei Voxpol: Ganjar Pranowo Terpilih jika Pilpres Digelar Sekarang	x
167	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=2	UPDATE 3 Juli: Penambahan Pasien Covid-19 Sembuh Catatkan Rekor, 13.282 dalam Sehari	pos
168	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=2	UPDATE 3 Juli: Sebaran 27.913 Kasus Baru Covid-19, Jakarta Lebih 9.700 Kasus	neg
169	https://indeks.kompas.com/?site=nasional&date=2021-7-3&page=2	UPDATE 3 Juli: Tercatat 281.677 Kasus Aktif Covid-19 di Indonesia	neg
