	alamat	judul	
60	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=4	NA	
61	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
62	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
63	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
64	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
65	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
66	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
67	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
68	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
69	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
70	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
71	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
72	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
73	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
74	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
75	https://indeks.kompas.com/?site=nasional&date=2020-08-1&page=5	NA	
76	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Tuding RUU Cipta Kerja Dibahas Diam-diam, KSPI akan Demo di DPR	x
77	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Kampanye Protokol Kesehatan, Pemerintah Diminta Jangan Pilih Figur yang Suka Bermain Kata	net
78	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Polisi Tunggu Surat Kuasa Otto Hasibuan Sebagai Pengacara Djoko Tjandra	x
79	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Cegah Covid-19, Perkantoran Diminta Buat Regulasi Internal	net
80	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Tingkatkan Penyerapan Anggaran, Pemerintah Gencarkan Kampanye Protokol Kesehatan	net
81	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Otto Hasibuan Resmi Jadi Kuasa Hukum Djoko Tjandra	x
82	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	UPDATE 2 Agustus: 959 PNS di Indonesia Positif Covid-19	neg
83	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	WHO Sebut Pandemi akan Berlangsung Lama, Ini Kata Satgas Covid-19	net
84	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Klaster Pemprov Kepri, Satgas: Disiplin Protokol Kesehatan Rendah	neg
85	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Lagi, DKI Jakarta Catat Penambahan Kasus Baru Covid-19 Tertinggi	neg
86	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	Jokowi Minta Konsentrasi Kendalikan Covid-19 Hingga Vaksin Ditemukan	pos
87	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	UPDATE 2 Agustus: Kasus Suspek Covid-19 Capai 62.366 Orang	neg
88	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	UPDATE 2 Agustus: Total, 68.975 Pasien Covid-19 Dinyatakan Sembuh	pos
89	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	UPDATE 2 Agustus: Total Pemeriksaan Spesimen Covid-19 Capai 1.537.413	pos
90	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=1	UPDATE 2 Agustus: Tambah 43, Total 5.236 Pasien Covid-19 Meninggal di Indonesia	neg
91	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Politikus Demokrat Nilai Pansus Kasus Djoko Tjandra Tepat, tapi...	x
92	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	UPDATE 2 Agustus: Tambah 1.519, Kasus Covid-19 Capai 111.455 Kasus	neg
93	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Rapid Test, Djoko Tjandra Dinyatakan Non Reaktif	x
94	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Kasus Covid-19 Tembus 109.936, Presiden Jokowi Keluarkan Tiga Arahan	net
95	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Eijkman Kembangkan Platform Sub Unit Protein untuk Vaksin Covid-19 Tanah Air	pos
96	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	UPDATE 2 Agustus : RSD Wisma Atlet Rawat 1.421 Pasien Positif Covid-19	net
97	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Eijkman Targetkan Kandidat Vaksin Covid-19 Tersedia Awal 2021	pos
98	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Kejagung Sebut Sanksi untuk Jaksa Pinangki Tinggal Eksekusi	x
99	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Pembentukan Hak Angket pada Kasus Djoko Tjandra Dinilai Kurang Tepat 	x
100	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	KPK Terus Buru Harun Masiku	x
101	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	UPDATE 2 Agustus: 1.253 WNI Positif Covid-19 di Luar Negeri	neg
102	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Arsul Sebut Pembentukan Pansus Hak Angket Terkait Kasus Djoko Tjandra Tak Tertutup Kemungkinan	x
103	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Saat Mahfud Minta Jaksa Pinangki Diselidiki hingga Tanggapan Kejagung	x
104	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	Menyoal Ketimpangan Tes Covid-19 di Daerah di Tengah Penambahan Kasus	neg
105	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=2	NA	
106	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
107	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
108	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
109	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
110	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
111	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
112	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
113	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
114	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
115	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
116	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
117	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
118	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
119	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
120	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=3	NA	
121	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
122	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
123	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
124	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
125	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
126	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
127	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
128	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
129	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
130	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
131	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
132	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
133	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
134	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
135	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=4	NA	
136	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
137	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
138	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
139	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
140	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
141	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
142	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
143	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
144	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
145	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
146	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
147	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
148	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
149	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
150	https://indeks.kompas.com/?site=nasional&date=2020-08-2&page=5	NA	
151	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Mendagri Sarankan Sekolah Tatap Muka Disesuaikan Rekomendasi Satgas di Daerah	x
152	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Jokowi Sebut Transformasi Digital di Indonesia Masih Tertinggal	x
153	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Demokrat Resmi Usung Denny Indrayana pada Pilkada Kalimantan Selatan	x
154	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Setara Institute: Perpres Pelibatan TNI Atasi Terorisme Lemahkan Reformasi Sektor Keamanan	x
155	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Kepala Keluarga Perempuan Kesulitan Ekonomi, Kemensos Minta Pemda Perbaiki Data Penerima Bansos	x
156	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Diduga Bertemu Djoko Tjandra di Luar Negeri, Ini Pasal Pidana yang Bisa Jerat Jaksa Pinangki	x
157	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	PK Perkara Syafruddin Arsyad Temenggung Ditolak MA, Ini Respons KPK	x
158	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	MAKI Nilai Bareskrim Perlu Periksa Jaksa Pinangki Terkait Djoko Tjandra	x
159	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	LPSK Desak Pemerintah Alokasikan Anggaran Memadai bagi Saksi dan Korban TPPO	x
160	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Kemensos Sebut Sudah Bantu Kepala Keluarga Perempuan Saat Pandemi Covid-19	pos
161	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Periksa Tiga Saksi, KPK Gali Informasi soal Barang Mewah Milik Menantu Nurhadi	x
162	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Bawaslu Sebut Penyediaan APD untuk Penyelenggara Pilkada Belum 100 Persen	x
163	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Selasa, Bareskrim Berencana Periksa Anita Kolopaking Terkait Kasus Pelarian Djoko Tjandra	x
164	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	Kuasa Hukum Nilai Alasan JPU KPK Tolak JC Wahyu Setiawan Tak Berdasar	x
165	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=1	LPSK: Korban Perbudakan Modern Umumnya Jalin Kontrak Tidak Jelas	x
166	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Komisi X Nilai Program Organisasi Penggerak Tak Efektif Dilanjutkan di Masa Pandemi	x
167	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Persoalan Hibah Rp 7 Miliar, Empat Komisioner KPU Mamberamo Raya Dipecat	x
168	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	MA Terbitkan Peraturan soal Pemidanaan Koruptor, ICW Harap Jadi Jawaban Disparitas Hukuman	x
169	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Gerindra Dukung Bobby Nasution di Pilkada Medan, Tapi Ada Syaratnya...	x
170	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Kemenkes: Uji Klinis Ketiga Vaksin Covid-19 dalam Tahap Penyusunan Protokol	net
171	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Kemenkes Minta Masyarakat Tak Mudah Percaya Klaim Hadi Pranoto	x
172	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Cegah Penularan Covid-19, Satgas Soroti Acara Kumpul-kumpul Warga	net
173	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Gerindra Dukung Gibran, Muzani: Sepertinya di Solo Calon Tunggal 	x
174	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Belajar dari Sejarah Pandemi 1918, Satgas: Tak Perlu Dikotomi Ekonomi dan Kesehatan 	net
175	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Komisi X Minta Nadiem Alokasikan Subsidi Internet dan Ponsel Pintar bagi Siswa	x
176	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Tanggapi Hadi Pranoto, Kemenkes: Proses Produksi Obat Tak Sembarangan	x
177	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Usai Bunuh Istrinya Gara-gara Uang Rp 20.000, Pria Ini Minta Tolong ke Warga	x
178	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Minta Pembahasan RUU Cipta Kerja Dihentikan, KSPI Bakal Gelar Demo Besar 14 Agustus	x
179	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Bantah Hadi Pranoto, Kemenkes: Obat Covid-19 Belum Ditemukan	net
180	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=2	Satgas Sebut Pengendalian Covid-19 Layaknya Perang Akar Rumput	net
181	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Menurut Satgas, 5 Klaster Ini Jadi Penyumbang Angka Covid-19 Besar di Indonesia	net
182	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Hubungan Prabowo-Jokowi Jadi Alasan Gerindra Dukung Gibran pada Pilkada Solo	x
183	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	"Atasi Kendala Belajar Daring, Guru di Jateng Aplikasikan ""Jogo Siswa"" dengan Temui Murid"	x
184	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Jaksa KPK Tolak Wahyu Setiawan Sebagai Justice Collaborator	x
185	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	UPDATE 3 Agustus: Total 1.552.141 Spesimen Diperiksa terkait Covid-19	pos
186	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Kasus Harun Masiku, Agustiani Tio Fridelina Dituntut 4,5 Tahun Penjara	x
187	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Sebaran Kasus Covid-19 di Indonesia 3 Agustus: Jatim Tertinggi	net
188	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Mantan Komisioner KPU Wahyu Setiawan Dituntut 8 Tahun Penjara	x
189	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	UPDATE 3 Agustus: Kasus Suspek Covid-19 Capai 77.572 Orang	neg
190	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Berkaca Sejarah Pandemi Flu 1918, Kebijakan Tegas soal Covid-19 Dinilai Perlu Ada 	net
191	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Denny Indrayana: Sore Ini Kami ke Demokrat, Mudah-mudahan Dapat Dukungan	x
192	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	UPDATE 3 Agustus: Tambah 66, Pasien Meninggal akibat Covid-19 Kini 5.302	neg
193	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	UPDATE 3 Agustus: Pasien Sembuh Covid-19 Jadi 70.237 Orang, Tambah 1.262	pos
194	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Angka Kesembuhan Pasien Covid-19 di Indonesia Naik Jadi 61,79 Persen	pos
195	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=3	Pengadilan Tinggi DKI Kuatkan Vonis Mantan Dirut Garuda Emirsyah Satar	x
196	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Satgas Covid-19: Pandemi Selalu Sporadis, Bisa Muncul dari Mana Saja	net
197	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Komentari Pemecatan Evi Novida, Komisioner KPU Daerah Disanksi DKPP	x
198	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	UPDATE: Kini Ada 113.134 Kasus Covid-19 di Indonesia, Bertambah 1.679	neg
199	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Satgas: Angka Kematian akibat Covid-19 di Indonesia Makin Menurun	pos
200	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Alasan Partai Gerindra Dukung Denny Indrayana di Pilkada Kalsel	x
201	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	KJRI Jeddah: Ibadah Haji 2020 Selesai, Jemaah Ambil Nafar Awal	x
202	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	KPK Susun Pedoman Cegah Disparitas Tuntutan dengan Vonis Kasus Korupsi	x
203	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	LPSK: Pelaku Perdagangan Orang juga Lakukan Pemalsuan Dokumen	x
204	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Dukung Denny Indrayana, Prabowo Dengar Masukan Tokoh Adat, Agama, hingga DPRD	x
205	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Satgas Covid-19: Ada Rentang Waktu, Pandemi Flu Terjadi 11-50 Tahun Sekali	net
206	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	KJRI Pastikan Tak Ada WNI yang Ditahan Karena Jadi Jemaah Haji Ilegal	x
207	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Jokowi Ingin Cetak 600.000 Talenta Digital Tiap Tahun	x
208	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Buruh Demo di Depan Gedung DPR, Tolak Pembahasan RUU Ciptaker dan PHK Massal	x
209	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Wacana Pembentukan Peradilan Pemilu, Bawaslu Sebut Perlu Kajian Mendalam	x
210	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=4	Satgas: Tidak Ada Organisasi atau Orang yang Konsisten Sebarkan Pandemi	net
211	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Anggota Komisi IX: Pelaku Penyesatan Informasi soal Covid-19 Harus Dihukum	pos
212	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	BPOM Belum Pernah Keluarkan Izin Obat Herbal untuk Covid-19	net
213	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Pencabutan Larangan Perjalanan Dinas bagi ASN Berisiko Tinggi Sebarkan Covid-19	net
214	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Tamu hingga Menteri yang Hendak Bertemu Jokowi Kini Harus Swab Test	net
215	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Agar Tak seperti Anji, IDI Imbau Figur Publik Selektif Undang Narasumber soal Covid-19	net
216	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Sejak 2015, 704 Korban TPPO Ajukan Perlindungan ke LPSK	x
217	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	UPDATE: Tambah 6 Orang, Total 1.259 WNI di Luar Negeri Terpapar Covid-19	neg
218	https://indeks.kompas.com/?site=nasional&date=2020-08-3&page=5	Jokowi: Pandemi Covid-19 Momentum Percepat Transformasi Digital	net
