	alamat	judul	
31	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	1.385 Kasus Baru Covid-19 Tersebar di 29 Provinsi, Jakarta Tertinggi	neg
32	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Firli Sebut KPK Butuh Polri dalam Memberantas Korupsi	x
33	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	UPDATE 1 Juli: Ada 45.192 ODP, 13.296 Pasien dalam Pengawasan	net
34	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	UPDATE: Rekor 1.385 Kasus Baru Covid-19, Samai Jumlah pada 27 Juni	neg
35	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	UPDATE 1 Juli: 2.934 Orang Meninggal Dunia akibat Covid-19	neg
36	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	UPDATE 1 Juli: Pasien Covid-19 Sembuh Bertambah 789, Total 25.595	pos
37	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Tahun Ini, Mensos Targetkan DTKS Akan Berbasis pada Nomor Induk Kependudukan	x
38	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Anggota Ombudsman Minta Pemprov DKI Evaluasi SIKM, Ini Alasannya...	x
39	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Mahfud MD: Polri Harus Terbuka terhadap Kritik 	x
40	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	UPDATE: Kini Ada 57.770 Kasus Covid-19 di Indonesia, Bertambah 1.385	neg
41	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Gugus Tugas: Makin Tinggi Jumlah Tes Covid-19, Angka Positivity Rate Indonesia Akan Turun	pos
42	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Duduk Perkara Status Buron Djoko Tjandra Menurut Imigrasi	x
43	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Jokowi Minta Polri Turun ke Desa, Disiplinkan Pelaksanaan Protokol Kesehatan	pos
44	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Kemenkes Terbitkan Aturan Baru Pembayaran Insentif Tenaga Medis yang Tangani Covid-19	pos
45	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=3	Akui Banyak Kekurangan, Kapolri Minta Maaf dan Janji Benahi Polri	x
46	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	92 Kabupaten/Kota Belum Perbarui Data Penduduk Miskin Sejak 2015	x
47	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Din Syamsuddin Kritik Revisi UU Pemilu, Dinilai Hanya untuk Kepentingan Parpol	x
48	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Jenderal Idham Azis: Saya Agak-agak Goblok Jadi Kapolri...	x
49	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Pemerintah: Stimulus Listrik Gratis Hanya Sementara	x
50	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Kemendagri Minta Pemda Cairkan Dana Pilkada 2020 Maksimal pada 15 Juli	x
51	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Hingga 1 Juli, Kemenkes Salurkan Rp 408 Miliar untuk Insentif Tenaga Kesehatan	pos
52	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Soroti RUU Cipta Kerja, Kemendagri Pertanyakan Teknis Pembatalan Perda oleh Presiden	x
53	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	RUU PKS Ditunda Lagi, Komnas Perempuan: DPR Tak Ada Perhatian Sama Sekali terhadap Korban	x
54	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	HUT Ke-74 Bhayangkara, Ketua MPR Ingatkan Polri Sosok Jenderal Hoegeng	x
55	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Baleg DPR Sepakati Pembahasan RUU Pelindungan Pekerja Rumah Tangga	x
56	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Gugus Tugas Klaim Persentase Positivity Rate di Indonesia Menurun	pos
57	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Kontras: Tak Ada Kasus Kekerasan oleh Polisi yang Tuntas di Meja Hijau dalam Setahun Terakhir	x
58	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Demi Perlindungan Data Pribadi, Pakar Usul RUU PDP Atur Komisi Independen	x
59	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	Gugus Tugas: Positivity Rate Covid-19 di Indonesia Sebesar 12 Persen	net
60	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=4	YLBHI Minta Presiden Jokowi Serius Memperhatikan dan Mengontrol Polri	x
61	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Saat Menteri Yasonna dan Jaksa Agung Beda Informasi soal Keberadaan Djoko Tjandra	x
62	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Ahli Epidemiologi: Butuh Usaha Besar demi Capai 'Positivity Rate' Standar WHO	net
63	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Catatan YLBHI untuk Polri Terkait Penanganan Kasus Novel Baswedan	x
64	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	KPU: Anggaran Tambahan Pilkada Rp 941 Miliar Sudah Dicairkan dari APBN	x
65	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Jokowi Anugerahkan Bintang Bhayangkara Nararya untuk 4 Personel Polri	x
66	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Singgung Bursa Calon Penggantinya, Kapolri Idham Azis: Kayak Lagu Bimbo	x
67	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	HUT Ke-74 Bhayangkara, Ketua DPR Minta Polri Optimalkan Pelayanan Publik	x
68	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	YLBHI Beberkan Persoalan Polri, dari Tunduk pada Desakan Massa hingga Penyiksaan	x
69	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	KPK Perpanjang Masa Penahanan Eks Dirut PT DI	x
70	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Pemerintah RI Bakal Pindahkan 99 Pengungsi Rohingya di Aceh	x
71	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Jokowi Minta Polri Waspada Jelang Pilkada Serentak 2020	x
72	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Instruksi Jokowi ke Polri: Silakan Digigit Saja...	x
73	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Jokowi: Meski Fokus Kendalikan Covid-19, Polri Jangan Lupa Agenda Strategis	net
74	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	Presiden Jokowi Ingatkan Polri Tindak Tegas Pembakar Hutan	x
75	https://indeks.kompas.com/?site=nasional&date=2020-07-1&page=5	LPSK Harap PP soal Kompensasi Korban Terorisme Segera Disahkan	x
76	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Wapres Minta Ulama Teladani Pendiri NU, KH Abdul Wahab Chasbullah	x
77	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	"Moeldoko: Kinerja Menteri Meningkat Signifikan Setelah ""Dicambuk"""	x
78	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Wapres Ingatkan soal Potensi Penularan Covid-19 pada Fase Kenormalan Baru	net
79	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Wapres Minta Ulama Berperan dalam Menanggulangi Dampak Pandemi Covid-19	pos
80	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Realisasi Anggaran Kesehatan Masih Minim, Moeldoko Sebut Terhambat Administrasi	x
81	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Kejagung Periksa Lima Saksi Terkait Kasus Jiwasraya 	x
82	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Kasus Dugaan Pencemaran Nama Baik Bos Kaskus, Tersangka Jack Lapian Dicecar 40 Pertanyaan	x
83	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Kejagung Periksa 3 Saksi Terkait Kasus Dugaan Korupsi Impor Tekstil	x
84	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	121.638 WNI Kembali ke Tanah Air Selama Pandemi Covid-19	net
85	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Gugus Tugas Sebut Positivity Rate Covid-19 di Indonesia Turun	pos
86	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Kemenristek Prediksi Vaksin Covid-19 Akan Tersedia pada Pertengahan 2021	pos
87	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Try Sutrisno Dorong RUU PIP Jadi Undang-Undang	x
88	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Kasus Pencemaran Nama Baik Bos Kaskus, Tersangka Jack Lapian Penuhi Panggilan Pemeriksaan	x
89	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Pemerintah: Baru Separuh Kapasitas Rumah Sakit Dipakai untuk Pasien Covid-19	pos
90	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=1	Sudah Panggil Novel Baswedan, Komisi Kejaksaan Tunggu Pertimbangan Hakim	x
91	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Pemerintah: Kembali Beraktivitas Menjadi Sebuah Keharusan, Tapi...	x
92	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Penelitian SPD: Mayoritas Pemilih Mau Menerima Uang dari Peserta Pilkada	x
93	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Pasar di Jakarta dengan Hasil Swab Negatif Akan Ditutup untuk Disinfeksi	x
94	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Sambangi Komjak, Novel Baswedan Hendak Klarifikasi Ini...	x
95	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Anggota DPR Minta Dilibatkan dalam CSR BUMN, Pengamat: Keterlaluan!	x
96	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Di Hadapan Komisi III DPR, Kejagung Sebut Belum Temukan Keterkaitan Dato Sri Tahir di Kasus Jiwasraya	x
97	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Menkumham: Djoko Tjandra Sudah Tak Masuk DPO Interpol Sejak 2014	x
98	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Anggota DPR Diminta Mundur jika Tak Sanggup Sahkan RUU PKS	x
99	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Yurianto: New Normal Bukan Dimaknai Kondisi Sudah Normal	net
100	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Kemenristek: Butuh Rp 26,4 Triliun Produksi Massal Vaksin Corona	net
101	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Tanggapi Isu Reshuffle, Moeldoko: Sekarang Banyak Peramal	x
102	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	MAKI Duga Djoko Tjandra Tak Terdeteksi Imigrasi karena Ganti Nama	x
103	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Ombudsman Diminta Keluarkan Rekomendasi Penghentian Program Kartu Prakerja	x
104	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Penyidikan Kasus Korupsi Jiwasraya, Kejagung Sita Aset Senilai Rp 18,4 Triliun	x
105	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=2	Pemerintah: Vaksin Covid-19 Belum Ditemukan, Kehidupan Belum Normal Seperti Dulu	neg
106	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Kepada Ridwan Kamil, Wapres Sebut Jawa Barat Bisa Jadi Kawasan Industri Halal	x
107	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Kasus Jiwasraya, Jampidsus: Ada Saham Grup Bakrie Rp 1,7 Triliun tapi Nilainya Turun per 17 Maret	x
108	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	UPDATE 2 Juli: Ini Sebaran Kasus Baru Covid-19, Jatim Tertinggi	net
109	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Dinas Perdagangan Salatiga: Pembeli yang Tak Pakai Masker di Pasar Tak Dilayani	pos
110	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Kemudahan Berusaha di Indonesia Dinilai Masih Rendah	x
111	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Hingga 2 Juli, Sebanyak 849.155 Spesimen Diperiksa Terkait Covid-19	pos
112	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Nurul Arifin Dukung RUU PKS Tetap Dibahas, Ketua Baleg: Kita Lanjutkan	x
113	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Sekjen PDI-P: Di Masa Pandemi Covid-19, Kami Pasang Badan untuk Jokowi	x
114	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	UPDATE 2 Juli: ODP Covid-19 Jadi 40.778 Orang, PDP 13.359 	net
115	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	UPDATE 2 Juli: Tambah 53 Orang, Pasien Covid-19 yang Meninggal Dunia Jadi 2.987	neg
116	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	UPDATE 2 Juli: Bertambah 1.027, Pasien Sembuh dari Covid-19 Mencapai 26.667	pos
117	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Penetapan Idul Adha, Kemenag Gelar Sidang Isbat 21 Juli	x
118	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Penambahan 1.624 Kasus Baru Covid-19, Rekor Tertinggi sejak 2 Maret	neg
119	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	Mendagri Sebut Empat Cara Ini Bisa Dilakukan Demi Cegah Karhutla	x
120	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=3	16 RUU Resmi Ditarik dari Prolegnas Prioritas, Salah Satunya RUU PKS	x
121	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Jubir Pemerintah: Positif Covid-19 Bukanlah Akhir Segalanya	pos
122	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	UPDATE: Bertambah 1.624, Total Ada 59.394 Kasus Covid-19 di Indonesia	neg
123	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Tiga Dugaan Malaadministrasi dalam Program Kartu Prakerja yang Dilaporkan ICW	x
124	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Rangkap Jabatan Komisaris BUMN, Ombudsman Dorong Jokowi Terbitkan Perpres	x
125	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Koalisi Masyarakat Sipil Dukung Pengesahan RUU Penghapusan Kekerasan Seksual	x
126	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Transaksi Bundling Pelatihan Dihentikan, Ini Sejumlah Kontroversi Kartu Prakerja	x
127	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Alasan DPR Tarik RUU PKS dari Prolegnas Prioritas 2020	x
128	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	ICW Nilai Susunan Direksi dan Komisaris BUMN Tidak Proporsional	x
129	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Pemerintah Akui Tingkat Kesembuhan Pasien Covid-19 di Indonesia di Bawah Global	neg
130	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Jubir Pemerintah: Layanan Kesehatan Membaik, Angka Kesembuhan Juga Makin Tinggi	pos
131	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Telepon Jaksa Agung, Mahfud Perintahkan Segera Tangkap Djoko Tjandra	x
132	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Dokter RSPAD: Masa Penyembuhan Pasien Covid-19 dengan Penyakit Penyerta Lebih Lama	neg
133	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Nadiem: Pandemi Ubah Kebutuhan Kompetensi Dasar Murid...	net
134	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Mendikbud: Setelah Pandemi Covid-19, Pembelajaran Jarak Jauh Akan Permanen	net
135	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=4	Bakal Rawat Pasien Covid-19 Asal Surabaya, RSKI Pulau Galang Butuh Tambahan Tenaga Medis	neg
136	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Ini Faktor Penyebab Angka Kesembuhan Covid-19 di Indonesia Mencapai 44 Persen	pos
137	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	ICW Laporkan Dugaan Maladministrasi Program Prakerja ke Ombudsman	x
138	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Pemerintah Tarik RUU Keamanan Laut dari Prolegnas Prioritas 2020, Pertahankan RKUHP dan RUU PAS	x
139	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Saat Status RUU PKS di Prolegnas Prioritas 2020 Diperdebatkan...	x
140	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	RSKI Pulau Galang Siapkan 200 Kuota untuk Pasien Covid-19 Asal Surabaya	net
141	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Manajemen Sebut Penghentian Paket Pelatihan Prakerja Masukan dari Banyak Pihak	x
142	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	RSPAD: Orang yang Sembuh dari Covid-19 Masih Mungkin Positif Corona Lagi	neg
143	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Antisipasi Karhutla, BMKG Sudah Petakan Area Rawan	x
144	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Indonesia Disebut Masih Jauh dari Puncak Wabah Covid-19	pos
145	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Diminta Jokowi Tindak Oknum yang Korupsi Anggaran Covid-19, Polri: Kalau Ketemu, Kita Proses!	pos
146	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Paket Pelatihan Kartu Prakerja Disetop, Anggaran Tak Berubah	x
147	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Paket Pelatihan Kartu Prakerja Dihentikan, Mitra Dilarang Jualan Bundling	x
148	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Mahfud: Sejak Jokowi Pimpin Langsung, Hampir Tak Ada Protes soal Kebakaran Hutan	x
149	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Imam Nahrawi Divonis 7 Tahun, KPK Ajukan Banding	x
150	https://indeks.kompas.com/?site=nasional&date=2020-07-2&page=5	Novel Baswedan Akan Penuhi Undangan Komisi Kejaksaan	x
151	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	KPK: Kami Ingatkan agar di Kaltim Jangan Terjadi OTT, tapi Nyatanya seperti Ini	x
152	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Kembangkan Kasus Jiwasraya Jilid II, Kejagung Periksa 2 Staf OJK	x
153	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Jadi Tersangka, Bupati dan Ketua DPRD Kutai Timur Ditahan KPK	x
154	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	KPK Temukan Uang Rp 170 Juta dan Buku Tabungan Bersaldo Rp 4,8 Miliar Saat Tangkap Bupati Kutai Timur	x
155	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Bupati Kutai Timur dan Istri Jadi Tersangka Kasus Suap, Ini Jumlah Kekayaannya	x
156	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Kronologi Penangkapan Bupati Kutai Timur dan Istrinya hingga Jadi Tersangka	x
157	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Meski Pandemi Covid-19, Ketua MPR Minta Pemerintah Tak Lupakan soal Karhutla	x
158	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Bupati Kutai Timur Jadi Tersangka Kasus Suap, Begini Konstruksi Perkaranya	x
159	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Luhut: Tidak Benar Tenaga Kerja Asing Akan Menjajah Kita	x
160	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	KPK Tetapkan Bupati Kutai Timur Ismunandar dan Istrinya sebagai Tersangka	x
161	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Cegah Covid-19, Relawan Gugus Tugas Sosialisasikan Protokol Kesehatan ke Pedagang Pasar	pos
162	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Faktor SDM dan Teknologi Belum Mendukung Pembelajaran Jarak Jauh di Indonesia	x
163	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Penyaluran KUR Naik Signifikan sejak _„ñNew Normal_„, Airlangga Harap Terus Berlanjut	x
164	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Bawaslu Sebut Beban Pengawas di Pilkada 2020 Lebih Berat Akibat Covid-19	x
165	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=1	Jumlah Kasus Covid-19 Lebih dari 60.000 Pasien, Ini Imbauan Sekjen MUI	net
166	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	100 Tahun ITB, Jokowi Singgung soal Soekarno hingga Habibie	x
167	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	KPAI Imbau Kementerian PPPA Lakukan Pencegahan Anak Ikut Aksi Demonstrasi	x
168	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	OJK Pastikan 3 Bank terkait Hoaks Ajakan Tarik Uang dalam Kondisi Bagus	x
169	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Hingga 3 Juli, Terdaftar Sebanyak 30.924 Relawan Gugus Tugas	x
170	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Soal Keterlibatan Anak dalam Demo, KPAI Ingatkan Itu Tak Sama dengan Partisipasi Politik	x
171	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	KY Berharap Hakim Kasus Novel Beri Putusan Sesuai Fakta di Persidangan	x
172	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Nasdem Komitmen Perjuangkan RUU PKS Jadi Undang-Undang	x
173	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Wilayah dengan Banyak Kasus DBD Juga Memiliki Kasus Covid-19 yang Tinggi	neg
174	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	KPAI: Jangan Libatkan Anak dalam Aksi Unjuk Rasa	x
175	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Bertemu Pimpinan MPR, PBNU Setuju RUU HIP Diganti Jadi BPIP	x
176	https://indeks.kompas.com/?site=nasional&date=2020-07-3&page=2	Jubir Pemerintah: Tunda Aktivitas yang Tidak Produktif di Luar Rumah	x
