	alamat	judul	
78	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Meutya Hafid: Golkar Tidak Sedang Agendakan Konvensi Capres 	
79	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Jokowi Cabut Aturan soal Investasi Industri Miras, PKS: Tidak Ada Kata Terlambat 	
80	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Geledah Rumah Pribadi Nurdin Abdullah, KPK Amankan Dokumen dan Uang Tunai	
81	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Satgas: Berlibur Panjang saat Pandemi Tak Bijak, Berdampak pada Kematian Pasien Covid-19	
82	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Satgas: Angka Kematian akibat Covid-19 Meningkat di Bulan-bulan Libur Panjang	
83	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Satgas: Jangan Pandang Vaksin Covid-19 sebagai Solusi Mutlak Atasi Pandemi	
84	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Menlu: Indonesia Harap Seluruh Negara ASEAN Pahami Hak dan Kewajiban untuk Bantu Myanmar	
85	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Angka Kematian Pasien Covid-19 pada Pekan Keempat Februari Meningkat Drastis	
86	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Ketua Dewas KPK Surati Presiden, Laporkan Kekosongan Jabatan yang Ditinggalkan Almarhum Artidjo Alkostar	
87	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Aturan Investasi Miras Dicabut, PAN: Jokowi Mendengar jika Berkaitan dengan Kemaslahatan Masyarakat	
88	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Ada di Banyuwangi, Puan Tinjau Penerapan Protokol Kesehatan di Tempat Wisata	
89	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	KPU Siap Bantu Instansi yang Akses Data untuk Sukseskan Program Nasional	
90	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=1	Gibran Rakabuming Minta Anggota Karang Taruna Dukung Vaksinasi Covid-19	
91	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	PPP Sarankan Pemerintah Buka Ruang Publik Sebelum Buat Kebijakan	
92	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: 5.712 Kasus Baru Covid-19 Tersebar di 33 Provinsi, Jabar Terbanyak dengan 1.654 Kasus	
93	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Ketentuan Investasi Miras Dicabut, Biro Hukum Kepresidenan Dinilai Kurang Peka dengan Situasi	
94	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Satu Tahun Pandemi Covid-19, Pemerintah Sebut 3T Belum Optimal	
95	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Aturan Investasi Miras, Jubir: Persoalan Serius bagi Wapres kalau Berlanjut	
96	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Sebut Ma'ruf Tak Tahu soal Aturan Investasi Miras, Jubir: Wapres Kaget, Terlebih Diserang di Medsos	
97	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Jasa Raharja: Total Santunan yang Diserahkan ke Keluarga Korban Sriwijaya Air Rp 2,85 Miliar	
98	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: 1.047.288 Nakes Sudah Divaksin Covid-19 Dosis Kedua, 1.935.478 Dosis Pertama	
99	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Aturan Investasi Miras Dicabut, Sebelumnya Ada Pertemuan 4 Mata Jokowi-Ma'ruf	
100	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Cegah Penyebaran, Satgas Pastikan Akan Telusuri Kasus Mutasi Virus Corona 	
101	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: Pemerintah Telah Periksa 10.868.049 Spesimen Covid-19	
102	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: Ada 73.977 Suspek Covid-19 di Indonesia	
103	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: Kasus Aktif Covid-19 di Indonesia Capai 149.645 Orang	
104	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	Gus Yaqut dan Said Aqil Kembali Tak Hadir, Kuasa Hukum Sugi Nur Walk Out	
105	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=2	UPDATE 2 Maret: Tambah 193, Total Ada 36.518 Pasien Covid-19 Meninggal 	
106	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Aturan Investasi Industri Miras Dicabut, PBNU Berharap Pemerintah Tak Sembrono Buat Kebijakan	
107	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	UPDATE 2 Maret: Total 1.160.863 Pasien Covid-19 Sembuh	
108	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Menkes Harap Masyarakat Bisa Rasakan Pelayanan Kesehatan Berbasis Data	
109	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Setahun Covid-19 RI: Bertambah 5.712 Total Kasus Mencapai 1.347.026	
110	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	DVI Polri Tutup Identifikasi Korban Sriwijaya Air SJ 182, 3 Orang Belum Teridentifikasi	
111	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Aturan Investasi Industri Miras yang Hanya Bertahan Satu Bulan...	
112	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Pernyataan Lengkap Jokowi soal Pencabutan Aturan Investasi Industri Miras dalam Perpres 10/2021	
113	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Aturan Investasi Miras Dicabut, PPP Minta Menteri dan Orang di Sekitar Presiden Hati-hati Beri Masukan	
114	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Respons Pemerintah Selama Setahun Tangani Pandemi Dinilai Kadang Baik, Kadang Buruk	
115	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	DVI Polri Identifikasi Satu Korban Sriwijaya Air SJ-182, Total Jadi 59 Orang	
116	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	PP Muhammadiyah Apresiasi Langkah Presiden Cabut Aturan Investasi Miras	
117	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Muhammadiyah Minta Pemerintah Perbaiki Komunikasi ketika Ambil Kebijakan	
118	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Aturan Investasi Miras Dicabut, Fraksi PAN: Langkah Konkret Presiden Redam Polemik	
119	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Penghargaan Bung Hatta Anti-corruption untuk Nurdin Abdullah Akan Dievaluasi	
120	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=3	Wapres Sebut GeNose merupakan Inovasi Anak Bangsa yang Harus Didukung	
121	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	KPU dan Kemenkes Tanda Tangani MoU soal Akses Data untuk Vaksinasi Covid-19	
122	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Jokowi Cabut Aturan Investasi Miras, MUI: Presiden Respons Aspirasi Masyarakat	
123	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Pintu-pintu Keluar Resmi Sudah Ditutup, KPK Yakin Harun Masiku Masih di Indonesia	
124	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Dua Kasus Mutasi Virus Corona, Wamenkes: Fresh From The Oven Ditemukan Tadi Malam	
125	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Satu Tahun Covid-19 di Indonesia, Wakil Ketua DPR: Lambat Laun Ada Kemajuan	
126	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Jadi Ketua Majelis Pertimbangan Karang Taruna, Gibran: Kita Bantu Masyarakat Terdampak Pandemi	
127	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Mensos Risma Kukuhkan Pengurus Nasional Karang Taruna 2020-2025	
128	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Aturan Investasi Miras Dicabut Jokowi, MUI Tunggu Salinan Keputusan	
129	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	KPK Dalami Dugaan Korupsi Nurdin Abdullah Mengalir ke Biaya Kampanye Gubernur	
130	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Aturan Investasi Miras Dicabut, PBNU: Apresiasi Presiden yang Mau Menerima Masukan Ulama	
131	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Puan Minta Pemerintah Lindungi Pelaku Budaya dan Pariwisata Terdampak Pandemi	
132	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Setahun Pandemi, Persi: Rumah Sakit Alami Krisis Keuangan	
133	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Kongres XI AJI, Sasmito dan Ika Ningtyas Terpilih Jadi Ketua Umum-Sekjen	
134	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Tinjau Vaksinasi Prajurit TNI, Kasum Harap Bisa Bantu Pemda Laksanakan Protokol Kesehatan	
135	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=4	Perpres yang Atur Investasi Miras Dicabut, Istana: Tindak Lanjut Segera Disampaikan	
136	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Kunjungi Banyuwangi, Puan Maharani Puji Vaksinasi di Puskesmas Kabat	
137	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Setahun Pandemi, Kawal Covid-19 Sebut Pengetesan dan Pelacakan Masih Bermasalah	
138	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	PPP Apresiasi Pencabutan Aturan soal Investasi Miras	
139	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Partai Berkarya Kubu Muchdi Pr Banding Putusan PTUN yang Kabulkan Gugatan Tommy Soeharto	
140	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Doni Monardo: Mayoritas Kasus Kematian Covid-19 Berasal dari Penderita Komorbid	
141	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Kabareskrim: Kasus Guru Laporkan Siswa dengan UU ITE di NTT Berakhir Damai	
142	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Wamenkes: Vaksin Sinovac yang Baru Tiba Diperuntukkan bagi Pelayan Publik dan Lansia  	
143	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Ibu Dipenjara Bersama Bayinya karena UU ITE, Pimpinan Komisi III Ingatkan Polri Selektif Proses Kasus	
144	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Muhammadiyah Ingatkan Pembangunan Ekonomi Agar Tak Bertentangan dengan Nilai Luhur Bangsa	
145	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	10 Juta Bahan Baku Vaksin Sinovac Tiba di Indonesia	
146	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Doni Monardo Optimistis Pandemi Covid-19 Bisa Terkendali pada 17 Agustus 2021	
147	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Riset PPIM UIN Jakarta: 30,16 Persen Mahasiswa Indonesia Intoleran	
148	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Pemerintah Akan Buka Penerimaan 1 Juta Formasi Guru PPPK	
149	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Ini Alasan Presiden Jokowi Cabut Aturan Investasi Miras	
150	https://indeks.kompas.com/?site=nasional&date=2021-3-2&page=5	Setahun Pandemi, Persi Sebut Nakes Sempat Alami Kejenuhan	
151	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Kejagung Sita Tambang Nikel Seluas 23.000 Hektare Milik Heru Hidayat	
152	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Ini Kasus yang Dipertimbangkan KPK untuk Diterbitkan SP3	
153	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	KPK Sita Rumah Milik Staf Khusus Edhy Prabowo di Jakarta Selatan	
154	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Menristek: Mutasi Virus Corona Berpengaruh pada Efikasi Vaksin	
155	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Geledah Rumah Penyuap Nurdin Abdullah, KPK Sita Berbagai Dokumen	
156	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Polri Mulai Selidiki Dugaan Unlawful Killing terhadap 4 Anggota Laskar FPI	
157	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Tanggapi Isu KLB, Demokrat: Demi Selamatkan Partai atau Kepentingan Pribadi?	
158	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Hakim Pertanyakan Kualifikasi Effendi Gazali Jadi Penasihat Menteri Kelautan dan Perikanan	
159	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Ditargetkan 447.000 Prajurit dan PNS TNI Selesai Divaksin April	
160	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Jokowi: Pajak Sangat Diperlukan untuk Dukung Pemulihan Ekonomi dan Kesehatan Saat Pandemi	
161	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Setahun Pandemi, Dokter Tirta Minta Pemerintah Benahi Komunikasi Publik dan Atasi Hoaks	
162	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Gibran Minta Solo Jadi Prioritas Vaksinasi, Pengamat: Angin Segar untuk Pemda Lain	
163	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Soal Tewasnya 6 Anggota Laskar FPI, Polri Ungkap Hasil Gelar Perkara Bersama Kejagung	
164	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Geledah 3 Rumah, KPK Amankan Dokumen Terkait Dugaan Korupsi di Bintan	
165	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=1	Satgas Covid-19: Aktivitas Sosial, Ekonomi, dan Kesehatan Harus Disinkronkan	
166	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Mutasi Corona Ditemukan di Indonesia, Anggota DPR: Jangan Ulangi Kesalahan di Awal Pandemi	
167	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Kemenkes: Dua Kasus Mutasi Virus Corona B.1.1.7 Masuk RI dari Arab Saudi	
168	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Tanggapi Gugatan Jhoni Allen, Demokrat: Jika Tak Puas Dipecat, Silakan ke Mahkamah Partai	
169	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Polri: Kelompok Teroris Pimpinan Ali Kalora Makin Terjepit 	
170	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Partai Demokrat ke Eks Kader: Jangan Memaksakan KLB Bodong	
171	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	UPDATE 3 Maret: Total 2.104.967 Nakes Divaksin, 1.076.409 di Antaranya Sudah Dosis Kedua	
172	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Satgas Covid-19: Pusat dan Pemda Harus Satu Komando Tangani Pandemi	
173	https://indeks.kompas.com/?site=nasional&date=2021-3-3&page=2	Presiden Cabut Aturan Investasi Miras di Perpres, PPP Ingatkan Soal RUU Larangan Minuman Beralkohol	
